Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,lat,lng
10/05/2016,"36 ST JOSEPHS PARK, NENAGH, TIPPERARY",Tipperary,,"€33,600.00",No,No,Second-Hand Dwelling house /Apartment,,52.47333,-8.15583
27/09/2016,"LISNANAGH, EDGEWORTHSTOWN, LONGFORD",Longford,,"€140,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.7,-7.61667
15/12/2016,"19B THE BOTTLEWORKS, DERMOT O HURLEY AVE, IRISHTOWN DUBLIN 4",Dublin,,"€255,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
30/08/2016,"30 MEADOWLANDS, OAKPARK, TRALEE",Kerry,,"€129,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.27042,-9.70264
27/05/2016,"APT 9, 12-14 MERVILLE AVE, FAIRVIEW",Dublin,,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3643979,-6.2341193
05/02/2016,"2 ANNSBORO VIEW, RATHANGAN, KILDARE",Kildare,,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.220834,-7.0033969
23/03/2016,"14 CLOGHEEN HEIGHTS, CLONAKILTY, CORK",Cork,,"€130,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.614327,-8.8945028
11/11/2016,"20 MILL BROOK MANOR, PORTARLINGTON, LAOIS",Laois,,"€151,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.16222,-7.19111
13/12/2016,"BALLYHANE WEST, TOEM, CAPPAWHITE",Tipperary,,"€150,000.00",No,No,New Dwelling house /Apartment,greater than or equal to 125 sq metres,52.47333,-8.15583
28/09/2016,"KILLEA, BALLINDERRY, TIPPERARY",Tipperary,,"€195,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.47333,-8.15583
07/03/2016,"117 MERIDIAN COURT, ROYAL CANAL PARK, RATOATH RD DUBLIN 15",Dublin,,"€190,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
15/01/2016,"OBELISK COTTAGE, OBELISK LANE, BARROGSTOWN",Kildare,,"€500,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.15611,-6.91444
11/03/2016,"COILL ROS, SUNDRIVE RD, RUSH",Dublin,,"€365,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
12/04/2016,"5 CLONCURRY HOUSE, SPENCER DOCK, NORTH WALL DUBLIN 1",Dublin,,"€245,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
24/10/2016,"42 HAMMOND ST, DUBLIN 8, DUBLIN",Dublin,,"€113,775.88",Yes,No,Second-Hand Dwelling house /Apartment,,53.3349822,-6.2768101
11/10/2016,"46 BOROIMHE CEDARS, FOREST RD, SWORDS",Dublin,,"€190,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
16/03/2016,"SANTA BARBARA, FRENCH FURZE RD, KILDARE TOWN",Kildare,,"€225,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.15611,-6.91444
08/07/2016,"46 FORTFIELD, COLLINS AVE, DUNMORE RD",Waterford,,"€215,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.25833,-7.11194
11/11/2016,"5 ASHVIEW DR, SHANNON RD, SIXMILEBRIDGE",Clare,,"€207,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.74139,-8.77417
01/03/2016,"1CYPRESS GARDENS, ATHLONE, CO WESTMEATH",Westmeath,,"€135,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.43333,-7.95
06/05/2016,"8 SHAMROCK PARK, SHAMROCK LAWN, DOUGLAS",Cork,,"€235,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.87444,-8.435
14/04/2016,"84 MONASTERBOICE RD, CRUMLIN DUBLIN 12, DUBLIN",Dublin,,"€163,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
11/03/2016,"105 RATHBRAUGHAN PARK, SLIGO, CO SLIGO",Sligo,,"€30,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.2857262,-8.4682958
09/05/2016,"13 MUSIC HALL, COWS LANE, TEMPLE BAR DUBLIN 8",Dublin,,"€355,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
26/02/2016,"THE PIGEONS POST OFFICE, LISSOY, GLASSON",Westmeath,,"€90,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.46667,-7.86667
05/08/2016,"14 JERVIS LANE UPPER, DUBLIN 1, DUBLIN",Dublin,,"€176,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3491827,-6.2683017
12/12/2016,"75 AVONDALE CLOSE, AVONDALE, WATERFORD",Waterford,,"€175,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.25833,-7.11194
08/09/2016,"AUGHOO, SOOEY, SLIGO",Sligo,,"€65,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
23/09/2016,"MOUNTAIN CASTLE SOUTH, MILL ST, MODELIGO",Waterford,,"€175,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.25833,-7.11194
04/07/2016,"161 WOODLANDS, NAVAN, MEATH",Meath,,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.6482562,-6.6838052
01/07/2016,"3 BAYVIEW, IRISHTOWN, DUBLIN 4",Dublin,,"€437,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
07/04/2016,"101 WALKINSTOWN RD, WALKINSTOWN, DUBLIN 12",Dublin,,"€275,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.322509,-6.329568
21/10/2016,"27 Hayfield, Straffan Road, Maynooth",Kildare,,"€220,263.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.385,-6.59361
16/08/2016,"6 TYRONE MEWS, TYRONE RD, LISMORE LAWN",Waterford,,"€60,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.25833,-7.11194
03/03/2016,"16 LAUREL DR, ESKER HILLS, PORTLAOISE",Laois,,"€82,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.0432152,-7.2981532
19/02/2016,"490 CULLINS AVE, WHITEHALL, DUBLIN 9",Dublin,,"€310,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
06/04/2016,"3GALTYMORE CLOSE, DRIMNAGH, DUBLIN 12",Dublin,,"€223,022.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
25/05/2016,"501 COLLINS AVE, WHITEHALL, DUBLIN 9",Dublin,,"€345,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3835148,-6.2478602
06/12/2016,"5 LIFFEY VALLEY PLACE, LIFFEY VALLEY, LUCAN",Dublin,,"€290,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
19/08/2016,"63 FOURTH AVE, SEVILLE PLACE, DUBLIN 1",Dublin,,"€135,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
14/12/2016,"14 KILLAHA COURT, KILLARNEY, KERRY",Kerry,,"€85,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.05,-9.51667
26/08/2016,"143 COLLEGE VIEW, BALLYMUN, DUBLIN 11",Dublin,,"€89,207.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
08/11/2016,"6 MOUNTAIN VIEW, GLENGARRIFF, CO CORK",Cork,,"€105,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.7520087,-9.5224056
27/04/2016,"50 CLONKEEN RD, BLACKROCK, DUBLIN",Dublin,,"€510,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
19/12/2016,"42 WOOD AVENS, CLONDALKIN DUBLIN 22, DUBLIN",Dublin,,"€190,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3373361,-6.4036319
01/06/2016,"7 GRATTAN COURT, GRATTAN ST, BALLYMOTE",Sligo,F56NP20,"€65,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.08333,-8.51667
18/07/2016,"12 ST ETCHENS COURT, KINNEGAD, CO WESTMEATH",Westmeath,,"€125,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.45222,-7.09972
08/12/2016,"130 CLONTARF RD, DUBLIN 3, DUBLIN",Dublin,,"€500,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.3605592,-6.2036554
08/11/2016,"BOYNE CANAL COTTAGE, STALEEN, DONORE",Meath,,"€249,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
06/05/2016,"KILLAVALLIG, WHITESCROSS, CORK",Cork,,"€470,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
13/09/2016,"Apartment 12, Garyknock, Bracken Park  Carpensterstown Road",Dublin,,"€295,154.17",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,53.33306,-6.24889
28/07/2016,"33 BARRNAHAILLE, BALLYADDRAGH, ROSSLARE HARBOUR",Wexford,,"€45,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.25,-6.35
08/12/2016,"23 FERGUS RD, TERENURE, DUBLIN 6W",Dublin,,"€650,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3082244,-6.2853622
23/08/2016,"NORMANSTOWN, CARLANSTOWN, KELLS",Meath,,"€230,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.72639,-6.87917
17/02/2016,"95 The Links, Elm Park, Merrion Road",Dublin,,"€316,096.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
21/10/2016,"STREAMSTOWN, CLADDAGHDUFF, CLIFDEN",Galway,,"€165,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.48907,-10.0191
25/10/2016,"KNOCKADOON, BALLINROBE, MAYO",Mayo,,"€94,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.6528522,-9.2149953
09/08/2016,"16 GRANGEGORMAN LOWER, DUBLIN 7",Dublin,,"€550,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3531691,-6.279838
21/07/2016,"RATHDUANE, RATHMORE, CO KERRY",Kerry,,"€50,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.08333,-9.21667
05/05/2016,"32 NEWBERRY, CASTLEMARTIN LODGE, KILCULLEN",Kildare,,"€260,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.13028,-6.74444
03/05/2016,"5 THE COURTYARD, CLONSILLA DUBLIN 15, DUBLIN",Dublin,,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
28/10/2016,"56 TWIN OAKS, BAILIEBOROUGH, CO CAVAN",Cavan,,"€78,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.91574,-6.9653882
14/04/2016,"MARKET HILL LANE, MAIN STREET, CLIFDEN",Galway,,"€25,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.48907,-10.0191
08/04/2016,"28 OAK COURT PARK, PALMERSTOWN, DUBLIN 20",Dublin,,"€225,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
08/04/2016,"209 LURGAN PARK, MURROUGH, GALWAY",Galway,,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2732816,-9.0076174
11/04/2016,"CARRIGLEAGH, SHANBALLYMORE, MALLOW",Cork,,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.13333,-8.63333
12/02/2016,"71 RINUCCINI, DUBLIN ROAD, PORTLAOISE",Laois,,"€115,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.03441,-7.29979
27/07/2016,"GRASMERE, 19 GREENFIELD RD, SUTTON DUBLIN 13",Dublin,,"€1,550,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
09/08/2016,"18 PAIRC NA MBLATH, BALLINROAD, DUNGARVAN",Waterford,,"€152,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,52.1046638,-7.5787683
09/06/2016,"58 MILLTOWN HALL, MILLTOWN AVE, MOUNT ST ANNES DUBLIN 6",Dublin,,"€260,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
24/03/2016,"6 Coachyard Avenue, Enfield",Meath,,"€250,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.41419,-6.83229
05/07/2016,"31 ST BEGNETS VILLAS, DALKEY, DUBLIN",Dublin,,"€427,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
23/03/2016,"15 PALMER COURT, RUSH, DUBLIN",Dublin,,"€199,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.5315872,-6.0962963
25/10/2016,"61 UPPER NEW ST, LISMORE, WATERFORD",Waterford,,"€37,500.00",No,No,Second-Hand Dwelling house /Apartment,,52.13667,-7.93083
08/03/2016,"7A ROS ARD, UPPER GLANMIRE, CO CORK",Cork,,"€350,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.95028,-8.42833
17/06/2016,"STATION RD, GORMANSTOWN, MEATH",Meath,,"€160,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.64056,-6.23778
16/12/2016,"MAIN ST, LISCARROLL, MALLOW",Cork,,"€50,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.13333,-8.63333
05/07/2016,"COOLAGARRY, WALSH ISLAND, TULLAMORE",Offaly,,"€81,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.27389,-7.48889
11/05/2016,"27  Clashlehane Meadows, Ballinorig, Tralee",Kerry,,"€136,563.87",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,52.27042,-9.70264
02/02/2016,"137 CLARION VILLAGE, ST COLUMBIAS, CO SLIGO",Sligo,,"€71,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.26969,-8.46943
16/09/2016,"THE BUNGALOW, KNAPPAGHMORE, FIRST SEA RD SLIGO",Sligo,,"€177,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.26969,-8.46943
17/11/2016,"BREWEL HOUSE, BREWEL, DUNLAVIN",Kildare,,"€910,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.15611,-6.91444
26/01/2016,"6 LIMEKILN COURT, WALKINSTOWN, DUBLIN 12",Dublin,,"€181,456.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
20/06/2016,"32 SMITHSLAND COURT, LOUGHBOY, KILKENNY",Kilkenny,,"€224,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.65417,-7.25222
06/10/2016,"BALLYNANELAGH, RATHCORMAC, CORK",Cork,,"€465,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.07694,-8.28194
13/04/2016,"181 THE LINKS, ELM PARK, MERRION RD DUBLIN 4",Dublin,,"€350,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.33306,-6.24889
05/07/2016,"18 ARD NA CUAN, WHITEROCK HILL, WEXFORD",Wexford,,"€325,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.33417,-6.4575
10/10/2016,"2 SCHOOL RD, ERRILL, LAOIS",Laois,,"€50,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.85889,-7.68528
12/04/2016,"THREE ROCKS COTTAGE, THREE ROCKS, BARNTOWN",Wexford,,"€127,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.5,-6.66667
18/11/2016,"18 MOUNT ARGUS PARK, KIMMAGE RD LOWER, DUBLIN 6W",Dublin,,"€375,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
22/03/2016,"BALLYCOGLEY CASTLE, BALLYCOGLEY, CO WEXFORD",Wexford,,"€305,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.33417,-6.4575
13/01/2016,"6 MELVILLE COVE CITYSIDE, MEAKSTOWN DUBLIN 11, DUBLIN",Dublin,,"€153,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
24/03/2016,"16 ARKLOW MARINA VILLAGE, NORTH QUAY, ARKLOW",Wicklow,,"€135,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.79306,-6.14139
15/12/2016,"305 OCONNELL COURT, PENROSE LANE, WATERFORD CITY",Waterford,,"€55,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.25833,-7.11194
24/05/2016,"40 FOSTER TERRACE, BALLYBOUGH, DUBLIN 3",Dublin,,"€337,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3598314,-6.247555
17/05/2016,"86 PEMBROKE COTTAGES, DONNYBROOK, DUBLIN 4",Dublin,,"€365,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
24/11/2016,"2 DUN SAITHNE VIEW, FLEMINGTON LANE, BALBRIGGAN",Dublin,,"€165,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
07/11/2016,"8 Fey Yerra Wood, Fey Yerra, Leopardstown",Dublin,,"€700,440.52",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,53.276458,-6.1913692
19/09/2016,"155 Kylemore, Schoolhouse Road, Monaleen",Limerick,,"€245,925.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,52.66472,-8.62306
06/12/2016,"APT 4 COURTHOUSE SQ, MAYNOOTH, KILDARE",Kildare,,"€120,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.385,-6.59361
31/08/2016,"MARYVILLE, ST ANNS RD, BLARNEY",Cork,,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.93333,-8.56667
13/12/2016,"14 THORNECOURT, ARDEE, LOUTH",Louth,,"€142,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.85972,-6.54056
01/03/2016,"APT 20 COLLEGE COURT, KEVIN ST, COLLEGE COURT",Dublin,,"€175,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
25/01/2016,"21 ARD GLAS, FERRYBANK, WATERFORD",Waterford,,"€134,300.00",No,No,Second-Hand Dwelling house /Apartment,,52.25833,-7.11194
01/02/2016,"25 THE RICHMOND, BRUNSWICK ST NORTH, DUBLIN",Dublin,,"€120,264.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
18/08/2016,"8 KILLERIG COURT, TULLOW, CARLOW",Carlow,,"€85,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.80028,-6.73694
24/10/2016,"54 STACKS VILLAS, TRALEE, KERRY",Kerry,,"€69,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.27042,-9.70264
30/09/2016,"CLONEE, CAMOLIN, ENNISCORTHY",Wexford,,"€260,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.50083,-6.55778
23/05/2016,"GREENWOOD FARM, BALLYHAUNIS, CO MAYO",Mayo,,"€57,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.76667,-8.76667
23/12/2016,"34 CLUAIN GLAS, THURLES, TIPPERARY",Tipperary,,"€150,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,52.6877597,-7.816594
01/06/2016,"RAMSTOWN, FETHARD ON SEA, NEW ROSS",Wexford,,"€282,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.1835213,-6.8342834
15/07/2016,"323 BALLYFERMOT RD, DUBLIN 10, DUBLIN",Dublin,,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3429638,-6.363612
18/07/2016,"92 SOUTHGATE 1 7 CORK ST, DUBLIN 8, DUBLIN",Dublin,,"€249,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
02/02/2016,"IDLEHOUR, ST FINBARS, AILESBURY RD DUBLIN 4",Dublin,,"€1,820,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
11/05/2016,"ARDFRY, MAREE, ORANMORE",Galway,,"€230,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.26833,-8.92
02/11/2016,"12 THE WAREHOUSE, CLANBRASSIL TERRACE, DUBLIN 8",Dublin,,"€360,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
18/01/2016,"11 WILLOW CLOSE, ARDNORE, KILKENNY",Kilkenny,,"€195,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.65417,-7.25222
08/08/2016,"240 CHAMBER PARK, KILCOCK, CO KILDARE",Kildare,,"€135,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.40222,-6.67083
06/09/2016,"7 CHURCH AVE, EAST WALL, DUBLIN 3",Dublin,,"€95,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3510878,-6.2347279
19/08/2016,"30 ROSGLAS, BREAGH, BALLINASLOE",Galway,,"€139,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.3275,-8.21944
19/05/2016,"69 MANORFIELD PARK, KINNEGAD, WESTMEATH",Westmeath,,"€112,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.45222,-7.09972
28/10/2016,"77 TEMPLEVILLE DR, TEMPLEOGUE, DUBLIN 6W",Dublin,,"€617,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2997664,-6.3033179
20/09/2016,"BALLYEAGOGUE, KILFINANE, LIMERICK",Limerick,,"€85,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.36051,-8.47175
22/12/2016,"38 WOOD DALE CRESCENT, BALLYCULLEN VIEW, BALLYCULLEN DUBLIN 24",Dublin,,"€347,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
02/09/2016,"17 THE LAURELS, CASTLEPARK, MALLOW",Cork,,"€290,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.13333,-8.63333
08/01/2016,"3 MONKSLEA, BORU COURT, FOREST ROAD",Dublin,,"€170,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
