Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,lat,lng
15/02/2024,"66 THE MILL, CROSS GUNS QUAY, PHIBSBOROUGH",Dublin,D07VC76,"€262,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
05/04/2024,"6 SLANEY MEADOWS, RATHVILLY, CARLOW",Carlow,R93RW74,"€257,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.87889,-6.69333
29/01/2024,"1 Sorrel Avenue, Sorrel Wood, Blessington",Wicklow,,"€431,718.05",No,Yes,New Dwelling house /Apartment,,53.17,-6.5325
25/03/2024,"14 ARDCULLEN, DRUMMULLAGH, OMEATH",Louth,A91PA9T,"€315,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.09011,-6.25937
11/01/2024,"48 BAILIS MANOR, ATHLUMNEY, NAVAN",Meath,C15N7E8,"€405,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.65278,-6.68139
05/06/2024,"APT.5  ST. LAWRENCE BUILDING, FINDLATER, HOWTH",Dublin,D13KR83,"€470,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
10/10/2024,"33 CHAMPIONS AVE, WATERFORD ST, DUBLIN 1",Dublin,D01P578,"€555,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
01/03/2024,"8 APPLEWOOD LAWN, SWORDS, DUBLIN",Dublin,K67EV67,"€307,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.4713251,-6.2337594
07/06/2024,"20 FRANCIS ST, WATERFORD, WATERFORD",Waterford,X91P52N,"€155,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.2611195,-7.1175735
24/05/2024,"Clachan, Green Road, Carlow",Carlow,R93NW42,"€417,500.00",No,No,Second-Hand Dwelling house /Apartment,,52.84083,-6.92611
06/12/2024,"10 Carraig Nua, Ennis Road, Tulla",Clare,,"€262,555.00",No,Yes,New Dwelling house /Apartment,,52.86472,-8.76056
29/10/2024,"MISKAWN, AUGHNASHEELIN, LEITRIM",Leitrim,,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.99083,-8.06361
11/11/2024,"15 RAILWAY ROAD, GOREY, CO WEXFORD",Wexford,Y25H103,"€260,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.6720003,-6.2920112
24/10/2024,"19 ROYSTON, KIMMAGE RD WEST, DUBLIN 12",Dublin,D12EW44,"€487,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
08/11/2024,"3 PRESENTATION PLACE, GREENMOUNT, CORK",Cork,T12F7P4,"€135,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,51.891754,-8.4767042
10/05/2024,"23 BELGARD GROVE, PATRICKSWELL, LIMERICK",Limerick,V94H1X0,"€280,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.59722,-8.70889
13/09/2024,"55 BRIAN RD, MARINO, DUBLIN 3",Dublin,D03V383,"€710,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3678144,-6.2285192
14/05/2024,"HOUSE AT, STRAND ST, KANTURK",Cork,P51E6P3,"€120,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.16667,-8.9
09/08/2024,"48 BARRY PARK, FINGLAS, DUBLIN 11",Dublin,D11Y6Y6,"€311,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3946391,-6.3128999
17/07/2024,"40 Amharc Abhann, Knockhill, Ennis Road",Limerick,,"€458,149.71",No,Yes,New Dwelling house /Apartment,,52.66472,-8.62306
09/10/2024,"32 CASEMENT PARK, FINGLAS WEST, DUBLIN 11",Dublin,D11W1W9,"€255,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3922104,-6.3088619
12/11/2024,"19 The Avenue, Cluain Adain, Clonmagadden",Meath,,"€343,612.00",No,Yes,New Dwelling house /Apartment,,53.66667,-6.66667
01/10/2024,"FAHADUFF, CASTLEISLAND, CO KERRY",Kerry,V92X9N2,"€100,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,52.23333,-9.46667
10/06/2024,"107 ALTMORE HOUSE, TARA ST, TULLAMORE",Offaly,R35X046,"€145,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.27389,-7.48889
15/11/2024,"APT 1 COLLEGE HOUSE, COLLEGE HEIGHTS, DUNDALK",Louth,A91VY66,"€179,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.9869269,-6.3904626
06/09/2024,"3 KEMPTON COURT, DRUMALEE, CO CAVAN",Cavan,H12WF59,"€175,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.99083,-7.36056
06/12/2024,"LOGGIN, BALLINABARNEY, GOREY",Wexford,Y25H6R2,"€285,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.67472,-6.2925
12/08/2024,"38 STEEPLECHASE COURT, RATOATH, MEATH",Meath,A85XW18,"€310,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.5107749,-6.4734384
24/01/2024,"9 ROSETREE GREEN, CURRAGH FARM, BALLYMANY",Kildare,,"€370,044.05",No,Yes,New Dwelling house /Apartment,,53.15611,-6.91444
02/10/2024,"9 ST BRIDGETS PLACE UPPER, BOHERMORE, GALWAY",Galway,H91E6KE,"€512,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.27194,-9.04889
06/02/2024,"SHANCURRAGH, COOSAN, ATHLONE",Westmeath,,"€450,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.43333,-7.95
26/01/2024,"DROMBOFINNY, ENNISKEANE, CORK",Cork,P47C922,"€400,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
01/03/2024,"7 ST PAPPINS RD, WADELAI EST, GLASNEVIN DUBLIN 11",Dublin,D11VY92,"€650,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
12/08/2024,"34 GROSVENOR PARK, RATHMINES, DUBLIN 6",Dublin,D06N2F9,"€860,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3220267,-6.2733742
17/10/2024,"Coolnaboy, Oylegate, Enniscorthy",Wexford,,"€90,000.00",No,No,New Dwelling house /Apartment,,52.50083,-6.55778
15/01/2024,"6 MACDONAGH RD, KINGSMEADOW, WATERFORD",Waterford,X91R79N,"€185,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.25833,-7.11194
08/01/2024,"3 MONTGOMERY STREET, CARLOW, COUNTY CARLOW",Carlow,,"€105,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.8411828,-6.931884
10/07/2024,"4 PHOENIX TERRACE, ROCK RD, BLACKROCK",Dublin,A94T668,"€1,250,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
22/08/2024,"BALTONEY, GORTAHORK, CO DONEGAL",Donegal,,"€43,700.00",No,No,Second-Hand Dwelling house /Apartment,,55.11667,-8.13333
04/11/2024,"4 THE MEWS, PATRICK ST, CLARECASTLE",Clare,V95VYE2,"€210,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.81556,-8.96667
30/04/2024,"RATHBRIDE RD, KILDARE, KILDARE",Kildare,R51VK73,"€610,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.15611,-6.91444
14/06/2024,"8 NEW ST NORTH, DUBLIN 7, DUBLIN",Dublin,D07F8Y6,"€348,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3494704,-6.2738728
16/12/2024,"18 Folkstown Park, Taylor Hill Boulevard, Balbriggab",Dublin,,"€484,581.49",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
29/05/2024,"2 MARKET SQ, RATHMULLAN, DONEGAL",Donegal,F92C6Y4,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,55.09389,-7.54028
17/09/2024,"18 MANOR LAWN, WATERFORD, WATERFORD",Waterford,X91V6PA,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.2510236,-7.1284195
03/12/2024,"TOWNVILLE, ST MARYS RD, ARKLOW",Wicklow,Y14PP58,"€317,500.00",No,No,Second-Hand Dwelling house /Apartment,,52.79306,-6.14139
02/12/2024,"Cara Lodge, Carrigeen, Kilglass",Roscommon,F42KX24,"€416,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.63333,-8.18333
06/08/2024,"55 BLUNDELL WOOD, EDENDERRY, OFFALY",Offaly,R45YA66,"€350,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.34528,-7.04972
14/06/2024,"1ST  2ND AND 3RD FLOOR APARTMENT, 9 ASHE STREET, CLONAKILTY",Cork,P85HW59,"€120,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.62306,-8.87056
29/11/2024,"11  Lodge Drive, Donacarney Wood, Mornington",Meath,,"€436,123.35",No,Yes,New Dwelling house /Apartment,,53.72333,-6.2825
28/03/2024,"1 RIVERSIDE FURNACELAND, SWANLINBAR, CAVAN",Cavan,H14AH75,"€195,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.19472,-7.70444
01/05/2024,"KILMACOO, DUBLIN RD, ATHLONE",Westmeath,N37YV58,"€199,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.43333,-7.95
20/12/2024,"22 PRIORY DRIVE, ST RAPHAELS MANOR, CELBRIDGE",Kildare,W23R5P3,"€440,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33861,-6.54361
20/08/2024,"7 HAWTHORN CRESCENT BAY EST, DUNDALK, LOUTH",Louth,A91A6N3,"€290,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.9959237,-6.3767518
19/12/2024,"DONAIL, KILRUSH, CLARE",Clare,,"€170,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.63972,-9.48333
23/04/2024,"79 CORBALLIS DEMESNE, RATOATH, CO MEATH",Meath,A85WV77,"€351,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.5085142,-6.4578096
31/05/2024,"7 MAGLONA TERRACE, MOUNTRATH RD, PORTLAOISE",Laois,R32CHP8,"€170,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.03441,-7.29979
22/01/2024,"265 CHARLESLAND PARK, GREYSTONES, WICKLOW",Wicklow,A63PP22,"€330,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.1263775,-6.0712866
11/12/2024,"28 MULLAN MOR, TUAM RD, GALWAY",Galway,H91EPE8,"€278,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.27194,-9.04889
17/12/2024,"151 GRIANAN FIDH, AIKENS VILLAGE, SANDYFORD DUBLIN 18",Dublin,D18NX51,"€340,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
23/09/2024,"THE MANSE, CORLEA, SHANTONAGH",Monaghan,A75FD36,"€420,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.05028,-6.85056
02/05/2024,"19 SEAPARK, MOUNT PROSPECT AVE, CLONTARF DUBLIN 3",Dublin,D03TN53,"€340,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
08/05/2024,"SHEPHERDS COTTAGE, LOUGHATORICK NORTH, MOYGLASS",Galway,H62ER24,"€90,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.06361,-8.46972
30/09/2024,"DOON, ARAGLEN, KILWORTH",Cork,,"€400,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.17639,-8.24417
19/02/2024,"69 WOODLAND DR, COLLEGEWOOD, MALLOW",Cork,P51D5RH,"€235,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,52.13333,-8.63333
05/04/2024,"71 INNISMORE, CRUMLIN, DUBLIN 12",Dublin,D12F50R,"€545,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3218826,-6.3171232
20/08/2024,"CLOUD LEA, COOLENAUGH, NEWCESTOWN",Cork,P72TD81,"€535,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.78222,-8.87361
21/06/2024,"SLIEVE, HACKBALLSCROSS, DUNDALK",Louth,,"€75,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.0,-6.41667
14/08/2024,"32 WOODBINE RD, BLACKROCK, DUBLIN",Dublin,A94V244,"€2,400,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3102465,-6.211979
19/12/2024,"19 ABBEYVILLE, ARKLOW, CO WICKLOW",Wicklow,Y14TK33,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.7931082,-6.1542961
09/07/2024,"20 ORBY LAWN, THE GALLOPS, LEOPARDSTOWN",Dublin,D18E163,"€641,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
11/03/2024,"26 FAIRGREEN ROAD, KILDARE, CO KILDARE",Kildare,R51X314,"€380,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.1619661,-6.9100366
20/08/2024,"306 OCONNELL COURT, PENROSE LANE, WATERFORD",Waterford,X91E671,"€133,750.00",Yes,No,Second-Hand Dwelling house /Apartment,,52.25833,-7.11194
16/05/2024,"101 NEWTOWN HOUSE, HENRY ST, LIMERICK",Limerick,V94YV67,"€198,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
21/03/2024,"7 Village Green, Whitechurch",Cork,,"€294,847.00",No,Yes,New Dwelling house /Apartment,,51.98139,-8.51389
28/11/2024,"74 Weaver's Lane, The Steeples, Commons",Meath,,"€334,801.77",No,Yes,New Dwelling house /Apartment,,53.54239,-6.80159
28/03/2024,"1 OLD COURT AVE, OLDCOURT RD, FIRHOUSE DUBLIN 24",Dublin,D24H9CR,"€472,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
26/08/2024,"9 RATHDOWN PARK, GREYSTONES, WICKLOW",Wicklow,A63KH52,"€665,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.15123,-6.0782672
04/04/2024,"11 GLEBE CLOSE, NEWCASTLE, DUBLIN",Dublin,D22KW62,"€560,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3022116,-6.5025736
04/12/2024,"10 CASTLE PARK, SANDYMOUNT, DUBLIN 4",Dublin,D04WR84,"€1,146,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3306475,-6.2136501
31/07/2024,"3 SORREL AVENUE, Sorrel Wood, Blessington",Wicklow,,"€422,933.00",No,Yes,New Dwelling house /Apartment,,53.17,-6.5325
29/10/2024,"104 OAKLEIGH WOOD, DOORADOOYLE, LIMERICK",Limerick,V94K854,"€271,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
16/05/2024,"22 WOODFIELD, BALLIVOR, MEATH",Meath,C15AH96,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.53167,-6.96111
07/02/2024,"TULLYARD, GLENTIES, DONEGAL",Donegal,F94X751,"€215,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.7913536,-8.3254562
12/11/2024,"160 SHINGAN, MILEHOUSE, ENNISCORTHY",Wexford,Y21NN69,"€166,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.50083,-6.55778
25/10/2024,"CARRIGKILTER, BALLYCOTTON, CORK",Cork,P25HV27,"€385,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.83333,-8.01611
11/12/2024,"JASMIN, BALLYEDMOND, CLONBERN",Galway,H53HP78,"€265,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.56667,-8.63333
23/04/2024,"TWIN OAKS, 62 PARK AVE, SANDYMOUNT",Dublin,D04E2X0,"€3,300,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
31/01/2024,"4 CRESCENT VIEW, FARRANLAHASSERY, CAHIR",Tipperary,E21C990,"€225,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.47333,-8.15583
21/02/2024,"ROCKLAW RD, FETHARD, CLONMEL",Tipperary,E91KW58,"€30,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.47333,-8.15583
20/12/2024,"6 VIEWMOUNT, RATHDRUM, WICKLOW",Wicklow,A67E103,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.9320082,-6.2501169
26/11/2024,"16 CASTLEVIEW, LITTLEISLAND, CORK",Cork,T45DD79,"€390,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
30/05/2024,"OWENTESKNA, GLENCOLMCILLE, DONEGAL",Donegal,F94DH63,"€170,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.65,-8.11667
04/12/2024,"7 EDEN, KILMAINHAMWOOD, KELLS",Meath,A82RD29,"€360,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.849111,-6.8073969
25/10/2024,"7 Tully Court, Cherrywood, Co. Dublin",Dublin,,"€506,607.00",No,Yes,New Dwelling house /Apartment,,53.38046,-6.27113
09/02/2024,"72 ST ASSAMS AVE, RAHENY, DUBLIN 5",Dublin,D05RY98,"€725,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
05/12/2024,"1 Cooline Close, Ballyvoloon, Cobh",Cork,,"€413,215.86",No,Yes,New Dwelling house /Apartment,,51.85722,-8.29917
25/04/2024,"5 GLEN ABHAINN LAWNS, ENFIELD, MEATH",Meath,A83W226,"€80,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.4109057,-6.8284307
12/06/2024,"SARITA, COOLCOTTS, WEXFORD",Wexford,Y35A4YP,"€252,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.33417,-6.4575
