Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,lat,lng
11/05/2018,"5 CHARNWOOD GROVE, CLONSILLA, DUBLIN 15",Dublin,,"€375,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3871362,-6.4148375
11/01/2018,"21 THE GREEN TREDAGH VIEW, MARLEYS LANE, DROGHEDA",Louth,,"€66,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.71889,-6.34778
20/08/2018,"13 The Granagh, Earlsfort, Seafield Road",Louth,,"€235,022.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,53.94861,-6.54139
15/06/2018,"42 The Meadows, Marlton Road, Wicklow",Wicklow,,"€298,678.40",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,52.975,-6.04944
21/12/2018,"83 CÚIRT NA HABHAINN, LAKEVIEW, CLAREGALWAY",Galway,,"€96,916.25",Yes,Yes,New Dwelling house /Apartment,,53.33861,-8.945
09/07/2018,"CARNAGARIFF LODGE, MOVILLE, DONEGAL",Donegal,,"€350,000.00",No,No,Second-Hand Dwelling house /Apartment,,55.18333,-7.05
09/08/2018,"25 KEW PARK, LUCAN, DUBLIN",Dublin,,"€400,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3554738,-6.4677222
06/03/2018,"31 GLEN COURT EMLY, TIPPERARY",Tipperary,,"€12,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.4642158,-8.356633
02/08/2018,"42 CARRAIG CLUAIN, TULLAMORE, OFFALY",Offaly,,"€205,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.287151,-7.5078372
25/07/2018,"GARTYLOUGH, ARVA, CAVAN",Cavan,,"€90,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.91667,-7.58333
12/10/2018,"14 St. Helens Walsk, St. Helens, Adamstown",Dublin,,"€307,500.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.33306,-6.24889
07/12/2018,"531 BROOKFIELD HALL, CASTLETROY, LIMERICK",Limerick,,"€85,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.659604,-8.5744408
05/04/2018,"8 BATH AVE PLACE, SANDYMOUNT, DUBLIN 4",Dublin,,"€695,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
18/12/2018,"45 BROOKFIELD, MULLINGAR, CO WESTMEATH",Westmeath,,"€225,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.5370362,-7.3575059
06/04/2018,"5 Cuil Duin Walk, Cuil Duin, Citywest",Dublin,,"€259,911.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.33306,-6.24889
16/08/2018,"61 Park Street, Beltree, Clongriffin",Dublin,,"€352,422.90",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,53.33306,-6.24889
15/06/2018,"APT 2, 460/461 TIRELLAN HEIGHTS, HEADFORD ROAD",Galway,,"€110,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.27194,-9.04889
30/06/2018,"BALLINDONEY, GRANGE, CLONMEL",Tipperary,,"€75,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.47333,-8.15583
08/10/2018,"THE ARCHES, JAMESTOWN, KILTERNAN DUBLIN 18",Dublin,,"€775,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
11/12/2018,"BASKIN, DRUMRANEY, ATHLONE",Westmeath,,"€183,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.4921601,-7.7225319
15/02/2018,"38 BULFIN GARDENS, KILMAINHAM, DUBLIN 8",Dublin,,"€375,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3396473,-6.3095205
09/05/2018,"16 MOUNT PROSPECT DRIVE, CLONTARF, DUBLIN 3",Dublin,,"€615,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.36824,-6.1862883
05/07/2018,"111 BOOTERSTOWN AVE, BOOTERSTOWN, BLACKROCK",Dublin,,"€815,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3026558,-6.1999781
29/05/2018,"40 CENTRAL AVE, BISHOPSTOWN, CORK",Cork,,"€390,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.8818515,-8.5199449
28/11/2018,"6 TERRACE PLACE, DUBLIN 1",Dublin,,"€20,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3545342,-6.251425
18/10/2018,"MOUNTAINVIEW, DUNDALK STREET, CARLINGFORD",Louth,,"€225,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.04,-6.18833
25/07/2018,"24 Hanson Wood, Dunshaughlin, Co Meath",Meath,,"€370,045.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.5116787,-6.537219
17/04/2018,"31 CASTLEMARA, ANNACOTTY, LIMERICK",Limerick,,"€273,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66806,-8.54722
04/04/2018,"39 Bishops Gate, Enniskerry Road, Kilternan",Dublin,,"€383,259.91",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.33306,-6.24889
20/06/2018,"26 THORNDALE, BREE, CASTLEBLAYNEY",Monaghan,,"€60,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,54.11667,-6.73333
14/03/2018,"419 TIRELLAN HEIGHTS, GALWAY, GALWAY",Galway,,"€190,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.2907256,-9.0445107
06/07/2018,"14 Cois Glaisin Court, Johnstown, Navan",Meath,,"€193,832.59",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.65278,-6.68139
17/07/2018,"BLOCK C8, BALLYMOUNT SQ, BALLYMOUNT RD DUBLIN 12",Dublin,,"€240,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
19/12/2018,"32 Stillorgan Gate, Kilmacud Road Upper, Stillorgan",Dublin,,"€493,392.00",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
05/03/2018,"7 WATERSIDE, MONAGHAN, COUNTY MONAGHAN",Monaghan,,"€82,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.25,-6.96667
14/05/2018,"12 CHRISTCHURCH PLACE, DUBLIN 12",Dublin,,"€233,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
23/03/2018,"O'MAHONYS AVENUE, BANDON, CORK",Cork,,"€42,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.74694,-8.7425
18/04/2018,"CAHERLISAKILL, MONIVEA, GALWAY",Galway,,"€265,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.36778,-8.69778
29/08/2018,"45 Wilkins Court, Limekiln Lane, Dublin 12",Dublin,,"€422,907.49",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.33306,-6.24889
16/03/2018,"19 Rathmill Green, Rathcoole, County Dublin",Dublin,,"€333,921.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.2766427,-6.4845966
05/10/2018,"4 OSCAR SQUARE, DUBLIN 8",Dublin,,"€385,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.336619,-6.280132
27/06/2018,"GARADICE, KILCOCK, COUNTY MEATH",Meath,,"€400,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.66667,-6.66667
13/03/2018,"100 CHARLESLAND PARK, GREYSTONES, CO WICKLOW",Wicklow,,"€365,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.1254865,-6.0692973
04/05/2018,"628 CLONARD ROAD, CRUMLIN, DUBLIN 12",Dublin,,"€340,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3243783,-6.306295
20/11/2018,"4 Oldbridge Park, Oberstown, Naas",Kildare,,"€295,154.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.21583,-6.66694
12/04/2018,"ALMSAV, BROWNESHILL RD, CARLOW",Carlow,,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.84083,-6.92611
12/10/2018,"9 MEADOWVALE CLOSE, RAHEEN, LIMERICK",Limerick,,"€370,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
27/06/2018,"3 BLIND ST, TIPPERARY TOWN, TIPPERARY",Tipperary,,"€30,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.47333,-8.15583
10/10/2018,"70 Corrig Glen, Portarlington",Laois,,"€171,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.1510368,-7.1816865
08/11/2018,"18 THE GROVE, CLONARD RD, WEXFORD",Wexford,,"€171,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.33417,-6.4575
15/10/2018,"APT. 4 LEVIS QUAY, OFF MAIN STREET, SKIBBEREEN",Cork,,"€110,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.55,-9.26667
04/12/2018,"17 CHERRYWOOD PARK, TALLANSTOWN, DUNDALK",Louth,,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.0,-6.41667
02/07/2018,"25 GLEANN NA RI, DRUID VALLEY, CABINTEELY DUBLIN 18",Dublin,,"€285,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2459739,-6.1428346
19/02/2018,"FORTBARRINGTON, ATHY, KILDARE",Kildare,,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.9824895,-6.9891659
27/04/2018,"APT 61, PIER 19, USHERS ISLAND DUBLIN 8",Dublin,,"€199,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
14/08/2018,"PALMVILLE, ESKER LANE, BALLYDOWD",Dublin,,"€851,350.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
24/08/2018,"61 Temple Mills, Rathangan",Kildare,,"€211,409.69",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.2234125,-7.0034468
09/02/2018,"COOLCOR, RHODE, OFFALY",Offaly,,"€275,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.35222,-7.20167
26/10/2018,"38 Lisheen Woods, Ovens, Cork",Cork,,"€392,070.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,51.8801649,-8.6257421
17/12/2018,"67 GORT AN DÚIN, ORANHILL, ORANMORE",Galway,,"€560,897.55",Yes,Yes,New Dwelling house /Apartment,,53.26833,-8.92
28/08/2018,"BALLYSKEAGH, MONIVEA, GALWAY",Galway,,"€260,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3780822,-8.7274003
06/02/2018,"KILOUGHTER, CASTLEGAR, GALWAY",Galway,,"€332,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2975,-9.01917
12/11/2018,"14 JAMESON HOUSE, HARPURS LANE, DROGHEDA",Louth,,"€75,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.71889,-6.34778
26/06/2018,"6 Brook House  Corrig Avenue, Dun Laoghaire",Dublin,,"€458,149.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.33306,-6.24889
23/07/2018,"25 HERBERT AVE, DUBLIN 4, DUBLIN",Dublin,,"€990,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3162333,-6.2095081
17/04/2018,"28 BELARMINE SQ, STEPASIDE, DUBLIN 18",Dublin,,"€399,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2587772,-6.2190368
11/10/2018,"WELLFIELD, CNOCNAGUR, KILCREEVANTY",Galway,,"€190,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.27194,-9.04889
02/02/2018,"PATS, BACK LANE, MAYNOOTH",Kildare,,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.385,-6.59361
26/06/2018,"APT 4, 64 GROSVENOR SQ, RATHMINES DUBLIN 6",Dublin,,"€114,285.71",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
06/02/2018,"27 PORTSIDE, ROSSLARE HARBOUR, ROSSLARE",Wexford,,"€153,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.2470768,-6.3393717
14/09/2018,"66 AN MHAINISTIR, CLAREGALWAY, CO GALWAY",Galway,,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3450536,-8.939178
26/09/2018,"CHURCH ST, FRESHFORD, CO KILKENNY",Kilkenny,,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.7329561,-7.3981837
23/02/2018,"54 BROOKWOOD AVE, ARTANE, DUBLIN 5",Dublin,,"€550,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
13/02/2018,"2 CHESTNUT GROVE, WHEATON HALL, DROGHEDA",Louth,,"€270,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.71889,-6.34778
29/05/2018,"32 STRADBROOK ROAD, BLACKROCK, CO DUBLIN",Dublin,,"€387,250.00",No,No,Second-Hand Dwelling house /Apartment,,53.2932993,-6.1669976
18/12/2018,"APT 106 PARKVIEW, LORD EDWARD ST, LIMERICK",Limerick,,"€1,480,182.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
05/02/2018,"18 LABURNUM ROAD, CLONSKEAGH, DUBLIN 14",Dublin,,"€950,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3091291,-6.2401309
18/04/2018,"42 Woodbank, Shankhill, County Dublin",Dublin,,"€559,400.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.2370604,-6.127447
25/01/2018,"27 RIVEROAKS, CLAREGALWAY, GALWAY",Galway,,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3428337,-8.9461433
25/05/2018,"9 Park Grove, Hansfield Wood, Hansfield",Dublin,,"€290,748.89",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.3888061,-6.4358346
09/08/2018,"ARDRAHAN, GALBALLY, CO LIMERICK",Limerick,,"€56,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.40028,-8.29278
20/07/2018,"BILLAMORE, OUGHTARARD, CO GALWAY",Galway,,"€130,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.27194,-9.04889
13/11/2018,"GLASCARN, RATOATH, MEATH",Meath,,"€440,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.496563,-6.463249
09/03/2018,"BLACKFORT, CASTLEBAR, CO MAYO",Mayo,,"€120,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.8552735,-9.3148679
12/01/2018,"BOHERBANNAGH, TOOMARD, BALLINASLOE",Galway,,"€130,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3275,-8.21944
10/10/2018,"APT 9 ARD AOIBHINN, CRADDOCKSTOWN PARK, NAAS",Kildare,,"€195,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.21583,-6.66694
05/04/2018,"6 THE OAKS, BOYLE ROAD, FRENCHPARK",Roscommon,,"€67,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.86667,-8.4
28/06/2018,"31 LIOS EALTAN, NILE LODGE, GALWAY",Galway,,"€326,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.27194,-9.04889
21/09/2018,"1 Castlewellan Park, Aghards Road, Celbridge",Kildare,,"€399,075.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.33861,-6.54361
26/09/2018,"70 ST KILLAN'S CRESCENT, CARLOW",Carlow,,"€110,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,52.84083,-6.92611
01/10/2018,"11 Ross Avenue, Bundoran",Donegal,,"€149,537.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,54.47782,-8.28094
23/07/2018,"21-31 Maple Grove, Smithborough, Co. Monaghan",Monaghan,,"€1,275,771.00",Yes,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,54.2231426,-7.0930153
19/12/2018,"ARDGROOM OUTWARD, BEARA, CORK",Cork,,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
22/06/2018,"No. 18 Hawthorn Hill, Whitebrook, Pembrokestown",Wexford,,"€210,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,52.21889,-6.60528
18/09/2018,"25 AIRFIELD ROAD, RATHGAR, DUBLIN 6",Dublin,,"€760,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3131,-6.2761452
21/06/2018,"5 MARIAN EST NEWPORT, TIPPERARY",Tipperary,,"€65,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,52.7142603,-8.408273
26/10/2018,"4 PROSPEROUS PLACE, OFF THOMAS DAVIS STREET, BLACKPOOL",Cork,,"€60,497.00",No,No,Second-Hand Dwelling house /Apartment,,51.91028,-8.47139
04/04/2018,"ROSE COTTAGE, TURNINGS, STRAFFEN",Kildare,,"€242,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.15611,-6.91444
10/10/2018,"14 THE PADDOCKS, BROWNESHILL RD, CARLOW",Carlow,,"€165,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.84083,-6.92611
20/07/2018,"6 CHERRINGTON CLOSE, SHANKILL, DUBLIN 18",Dublin,,"€760,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.227852,-6.1257249
09/10/2018,"7 CHERRYMOUNT DR, TULLOW RD, CARLOW",Carlow,,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.84083,-6.92611
28/05/2018,"15 THE PARK, INSE BAY, LAYTOWN",Meath,,"€330,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.6861311,-6.2433939
26/10/2018,"46 Bramble Avenue, Castleoaks, Dublin Road",Carlow,,"€218,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,52.84083,-6.92611
20/07/2018,"31 Longview Mews, Millers Glen, Swords",Dublin,,"€301,762.11",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.33306,-6.24889
20/12/2018,"30A TEMPLEACRE AVENUE, GURRANABRAHER, CORK",Cork,,"€180,000.00",No,Yes,New Dwelling house /Apartment,,51.9053268,-8.4887848
08/08/2018,"151 CASTLE PARK, BALLYBANE, GALWAY CITY",Galway,,"€110,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2877908,-9.0053039
12/11/2018,"16 MAPLE GROVE, RATHCOOLE, DUBLIN",Dublin,,"€355,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.2828798,-6.4636375
