Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,lat,lng
29/07/2016,"WHITEROCK, MIDLETON, CORK",Cork,,"€431,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.9098192,-8.1273183
28/10/2016,"13 THE COURT, MULHUDDART WOOD, MULHUDDART DUBLIN 15",Dublin,,"€225,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.4037983,-6.4018765
17/02/2016,"33 SHANLISS PARK, SANTRY, DUBLIN 9",Dublin,,"€275,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.390563,-6.2477462
17/11/2016,"30 RINAWADE PARK, LEIXLIP, KILDARE",Kildare,,"€440,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3629833,-6.5124149
14/07/2016,"40 WILLIAMSTOWN GLEN, WATERFORD, WATERFORD",Waterford,,"€140,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.2398189,-7.0891392
11/07/2016,"29 THE PARK, CURRAGH GRANGE, NEWBRIDGE",Kildare,,"€231,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.18194,-6.79667
27/09/2016,"THE COPSE, BOYLE, CO ROSCOMMON",Roscommon,,"€20,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.0197504,-8.270931
23/02/2016,"27 ELDERWOOD AVE, BOREENMANNA RD, CORK",Cork,,"€170,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
31/08/2016,"87A TROYTOWN HEIGHTS, PROUDSTOUN ROAD, NAVAN",Meath,,"€207,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.65278,-6.68139
09/06/2016,"2 ROSELAWN RD, CASTLEKNOCK, DUBLIN 15",Dublin,,"€410,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
25/11/2016,"7 Friarshill, Thomastown",Kilkenny,,"€191,629.95",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,52.52667,-7.13722
16/02/2016,"38 Steeplechase Hill, Ratoath, County Meath",Meath,,"€361,230.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.5107147,-6.471507
18/10/2016,"APARTMENT ABOVE, 12 COLMCILLE STREET, TULLAMORE",Offaly,,"€70,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.27389,-7.48889
06/05/2016,"9 FARMLEIGH CLOSE, FARMLEIGH WOODS, WHITES RD DUBLIN 15",Dublin,,"€790,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
16/08/2016,"APT 1, BARRADUFF VILLAGE, BARRADUFF",Kerry,,"€38,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.06667,-9.33333
06/07/2016,"3 THE CHANDLER, THE VILLAGE, ASHTOWN DUBLIN 15",Dublin,,"€82,500.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
11/11/2016,"13 Belermine Grove, Belermine Woods, Stepaside",Dublin,,"€419,525.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,53.33306,-6.24889
11/11/2016,"158 LESLIES ARCH, OLD QUARTER, BALLINCOLLIG",Cork,,"€285,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.88333,-8.58333
24/06/2016,"51 HOWTH LODGE, HOWTH RD, HOWTH DUBLIN 13",Dublin,,"€635,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
27/05/2016,"23 MAYMOUNT, FRIARS WALK, CORK",Cork,,"€215,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
29/07/2016,"23 TYMON GROVE, OLD BAWN, TALLAGHT DUBLIN 24",Dublin,,"€290,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
30/06/2016,"35 OAKFIELD PARK, SLIGO, SLIGO",Sligo,,"€135,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.2652858,-8.4982137
17/11/2016,"13 OAK DRIVE, PLATIN ROAD, DROGHEDA",Louth,,"€147,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.71889,-6.34778
13/04/2016,"21 DEERPARK VIEW, BALTINGLASS, WICKLOW",Wicklow,,"€107,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.93585,-6.6915074
04/03/2016,"41 DRURY HALL, STEPHEN ST LOWER, DUBLIN 2",Dublin,,"€245,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
16/09/2016,"3 Parkside Mews, Parkside, Malahide Road",Dublin,,"€308,370.04",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,53.33306,-6.24889
12/04/2016,"15 DROMEEN AVE, BEAUMONT, DUBLIN 9",Dublin,,"€470,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3837351,-6.2291132
25/01/2016,"4 LIMEKILN COURT, WALKINSTOWN, DUBLIN 12",Dublin,,"€237,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
14/04/2016,"19 Carrig Mill, Mill Road, Killincarraig",Wicklow,,"€354,650.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.0,-6.41667
01/02/2016,"13 LIGHTHOUSE VILLAGE, FENIT, KERRY",Kerry,,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.28083,-9.8675
05/07/2016,"6 BALLINVELTIG, CURRAHEEN, CORK",Cork,,"€295,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.86667,-8.56667
03/05/2016,"63 WEST COURT DEMENSE, CALLAN, KILKENNY",Kilkenny,,"€140,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.545,-7.39111
27/05/2016,"14 Dargan's Way, Railway Avenue, Sutton",Dublin,,"€480,176.21",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,53.33306,-6.24889
10/03/2016,"24 HOLLYWOOD PARK, NAAS, KILDARE",Kildare,,"€275,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2236657,-6.6589507
18/11/2016,"CASTLETOWN, GURTYMADDEN, LUGHREA",Galway,,"€160,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.27194,-9.04889
20/05/2016,"WENDON HOUSE, CHURCH RD, DELGANY",Wicklow,,"€175,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.13083,-6.09139
07/10/2016,"10 SLI NA SRUTHAN, BALLINLOUGH, SRUTHAN",Roscommon,,"€40,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.63333,-8.18333
31/05/2016,"Apt 346, Trimbleston, Goatstown",Dublin,,"€387,665.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.2995648,-6.231967
25/07/2016,"CAHER, KILTIMAGH, MAYO",Mayo,,"€25,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.85,-9.0
19/12/2016,"26 WEST PARK DRIVE, BALLYGALL ROAD EAST, DUBLIN 11",Dublin,,"€220,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
26/02/2016,"16 STANFORD GREEN, DUBLIN 12, DUBLIN",Dublin,,"€277,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3209442,-6.3269459
08/01/2016,"44 OAKLANDS AVE, SWORDS, DUBLIN",Dublin,,"€325,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.4561755,-6.2180537
18/11/2016,"AHAMILLA, 34 BISHOPSTOWN ROAD, BISHOPSTOWN",Cork,,"€248,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
25/08/2016,"23 CARRAIG LIA, SHANNON, CLARE",Clare,,"€167,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.70389,-8.86417
28/01/2016,"63 The Northhumberland, Love Lane East, Mount Street Upper",Dublin,,"€320,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
01/12/2016,"25 RIVERSIDE DR, RED BARNS RD, DUNDALK",Louth,,"€165,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.0,-6.41667
21/04/2016,"8 BACHELORS WALK, DUNDALK, LOUTH",Louth,,"€95,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.0,-6.41667
16/12/2016,"60 Landen Park, Oldtown Demesne, Naas",Kildare,,"€480,176.21",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,53.21583,-6.66694
31/03/2016,"77 HAWTHORN HEIGHTS, LETTERKENNY, DONEGAL",Donegal,,"€270,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.9524262,-7.7487458
13/07/2016,"123 THE GLEBE, KELLS, MEATH",Meath,,"€143,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.7325137,-6.8709099
20/10/2016,"13 ARCHERS WOOD, CLONEE, DUBLIN 15",Dublin,,"€194,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
28/01/2016,"SHORTWOOD HOUSE, DAARS, SALLINS",Kildare,,"€785,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.24889,-6.66611
28/09/2016,"12 SEAGRAVE CLOSE, DUBLIN 11",Dublin,,"€142,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
14/10/2016,"8 PAIRC CHUIMIN, KILCUMMIN, KILLARNEY",Kerry,,"€154,537.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,52.05,-9.51667
16/02/2016,"BALLINACLASH, BLACKWATER, ENNISCORTHY",Wexford,,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.50083,-6.55778
09/08/2016,"MITCHELSTOWN, DELVIN, WESTMEATH",Westmeath,,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.61056,-7.0925
21/04/2016,"ROCKLANDS, BALLINROAD, DUNGARVAN",Waterford,,"€432,500.00",No,No,Second-Hand Dwelling house /Apartment,,52.08806,-7.62528
21/11/2016,"29 BLACKCASTLE ESTATE, NAVAN, CO MEATH",Meath,,"€130,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.6650136,-6.6735524
11/11/2016,"KNOCKSHANAWEE, FARNANES, CO CORK",Cork,,"€105,300.00",No,No,Second-Hand Dwelling house /Apartment,,51.86472,-8.80611
21/12/2016,"24 MARINERS COVE, BALTIMORE, CORK",Cork,,"€190,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.4867908,-9.3679872
01/04/2016,"19 MOOREFIELD PARK, NEWBRIDGE, KILDARE",Kildare,,"€235,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.171915,-6.80457
29/07/2016,"31 SHREWSBURY LAWN, CABINTEELY, DUBLIN 18",Dublin,,"€745,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
21/04/2016,"17 ELM VALE, RIVERBANK, ANNACOTTY",Limerick,,"€167,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66806,-8.54722
19/09/2016,"CAROBEG, KILKELLY, MAYO",Mayo,,"€60,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.86667,-8.85
19/04/2016,"52 THE LAWN, CLOVER MEADOWS, BELMONT RD",Kilkenny,,"€120,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.65417,-7.25222
15/07/2016,"113 BALLINCLEA HEIGHTS, KILLINEY, DUBLIN",Dublin,,"€610,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2676233,-6.1190228
28/07/2016,"7 MERRION VILLAGE, MERRION RD, DUBLIN 4",Dublin,,"€410,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
30/08/2016,"4 ST MARKS TCE, SCARLETT ST, DROGHEDA",Louth,,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.71889,-6.34778
09/12/2016,"17 CLONMORE, BALLYVINITER, MALLOW",Cork,,"€265,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.13333,-8.63333
21/04/2016,"18 The Avenue  Aubrey Manor, Rathcoole",Dublin,,"€352,422.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.2826938,-6.4687244
25/10/2016,"ROSANNA, SUMMERVILLE AVE, SOUTH CIRCULAR RD",Limerick,,"€295,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
29/06/2016,"6 ferns close, ferns bridge, monasterevin",Kildare,,"€108,369.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.146724,-7.0594883
16/08/2016,"53 AYLESBURY, KILKENNY",Kilkenny,,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.6638267,-7.2577423
26/08/2016,"LISDUFF, CLAREMORRIS, CO MAYO",Mayo,,"€77,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.8730337,-8.970041
28/10/2016,"THE OCTAGON, ARDEEVIN RD, DALKEY",Dublin,,"€925,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
19/07/2016,"PATRICK STREET B, MOUNTRATH, CO LAOIS",Laois,,"€52,500.00",No,No,Second-Hand Dwelling house /Apartment,,52.99889,-7.47278
27/09/2016,"RACECOURSE, CASHEL, TIPPERARY",Tipperary,,"€50,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.4766143,-7.8967896
25/05/2016,"CLOONCRAFFIELD, LOUGHLYNN, CASTLEREA",Roscommon,,"€143,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.76667,-8.5
24/06/2016,"105 TYRCONNELL RD, INCHICORE, DUBLIN",Dublin,,"€135,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3380325,-6.3231679
10/08/2016,"2 DERRY GAURRY, FOXFORD, MAYO",Mayo,,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.98333,-9.11667
18/08/2016,"ESKERBANE, BRIDESWELL ATHLONE, ROSCOMMON",Roscommon,,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.63333,-8.18333
28/01/2016,"25 CLONLEA, MOUNT OVAL, ROCHESTOWN",Cork,,"€135,500.00",No,No,Second-Hand Dwelling house /Apartment,,51.87,-8.38306
18/11/2016,"76 SWIFTBROOK GLEN, VIRGINIA, CAVAN",Cavan,,"€167,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.8392974,-7.0968525
25/11/2016,"17 ALLOW HILL, FREEMOUNT, CO. CORK",Cork,,"€83,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.26667,-8.88333
19/07/2016,"201 NEWTOWN HOUSE, HENRY ST, LIMERICK",Limerick,,"€65,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
24/11/2016,"3 THE COURT, MORNINGTON MANOR, MORNINGTON",Meath,,"€153,927.75",No,No,Second-Hand Dwelling house /Apartment,,53.72333,-6.2825
24/03/2016,"23 The Woods, Glounthaune, Cork",Cork,,"€330,396.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,51.9,-8.33333
22/07/2016,"31 HALL ST, CLONES RD, BALLYBAY",Monaghan,,"€30,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.12611,-6.90056
24/11/2016,"103A CHILDERS HEIGHTS, BALLINA, CO MAYO",Mayo,,"€96,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.1031184,-9.1603814
22/12/2016,"2 BALTRASNA APT, SPENCER DOCK, DUBLIN 1",Dublin,,"€260,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
05/04/2016,"14 ASHFIELD, BLACKWATER, CO WEXFORD",Wexford,,"€90,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.4488736,-6.354976
14/12/2016,"12 Castlegrange Grove, Castaheaney",Dublin,,"€295,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.33306,-6.24889
16/12/2016,"APT 407, WINDMILL HOUSE, DOCK RD",Limerick,,"€40,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
29/07/2016,"75 MEADOW BANK, BUSHY PARK ROAD, DUBLIN 6",Dublin,,"€375,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
12/12/2016,"5 SAND DUNES COTTAGES, BANNA, CO KERRY",Kerry,,"€50,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.36167,-9.82889
24/06/2016,"246 KILWORTH RD, DRIMNAGH, DUBLIN 12",Dublin,,"€212,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.3303835,-6.3267255
06/05/2016,"10 THE COURT, WETHERTON, BANDON",Cork,,"€142,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.74694,-8.7425
13/09/2016,"6 OLD COURT AVE, FIRHOUSE, DUBLIN 24",Dublin,,"€340,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
22/11/2016,"2 MILLWHARF, DROGHEDA, LOUTH",Louth,,"€10,888.43",No,No,Second-Hand Dwelling house /Apartment,,53.71889,-6.34778
22/06/2016,"20 WADES AVE, ST ANNES, RAHENY DUBLIN 5",Dublin,,"€340,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
12/05/2016,"DRUMDUFFY, DRUMKEERAN, LEITRIM",Leitrim,,"€75,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.16667,-8.15
05/02/2016,"APT 3 THE GLEBE, TOGHER RD, MONASTEREVIN",Kildare,,"€65,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.14056,-7.06639
22/07/2016,"BALLYCONRY, LISSELTON, COUNTY KERRY",Kerry,,"€51,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.49583,-9.57583
22/09/2016,"9 PIPERS COURT, MILLMOUNT RD, MULLINGAR",Westmeath,,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.53333,-7.35
05/12/2016,"5 DELAFORD AVE, KNOCKLYON, DUBLIN 16",Dublin,,"€400,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2855915,-6.3244312
19/08/2016,"233 ERRIGAL RD, DRIMNAGH, DUBLIN 12",Dublin,,"€317,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
21/09/2016,"GRANADA, 46 CARYSFORT RD, DALKEY",Dublin,,"€780,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
11/10/2016,"9 CHURCH VIEW, SWINFORD, MAYO",Mayo,,"€65,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.9415985,-8.9513217
24/11/2016,"85 STELLA GARDENS, IRISHTOWN, DUBLIN 4",Dublin,,"€360,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3394421,-6.2251197
28/10/2016,"160 WHITECLIFF, RATHFARNHAM, DUBLIN 16",Dublin,,"€565,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.283055,-6.2878368
15/04/2016,"29 PINE GROVE, MOYCULLEN, GALWAY",Galway,,"€110,000.00",No,No,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.3408497,-9.1783651
10/08/2016,"BALGADDY CROSS, LUCAN, DUBLIN",Dublin,,"€563,505.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
13/12/2016,"68 TAYLEURS POINT, RUSH, DUBLIN",Dublin,,"€280,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.5207955,-6.0821682
26/10/2016,"28A THE RISE, MALAHIDE, THE RISE",Dublin,,"€800,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
01/12/2016,"8 FOXOBORO WAY, FOXOBORO, LUCAN",Dublin,,"€225,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
11/08/2016,"5 The Courtyard, Longwood",Meath,,"€198,237.88",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,53.45389,-6.92194
10/03/2016,"27 GAINSBOROUGH CRESCENT, MALAHIDE, DUBLIN",Dublin,,"€520,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.4483615,-6.1855276
20/12/2016,"B14 CITYGATE, SLIGO TOWN, SLIGO",Sligo,,"€37,500.00",No,No,Second-Hand Dwelling house /Apartment,,54.26969,-8.46943
04/04/2016,"Ballymackea More, Cree",Clare,,"€162,215.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,52.81556,-8.96667
14/01/2016,"27 PRIORY HALL, WEXFORD, WEXFORD",Wexford,,"€163,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.3428464,-6.4746176
16/08/2016,"Birchall, Rosscahill, 0ughterard",Galway,,"€331,000.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,53.27194,-9.04889
14/01/2016,"8 OLDCOURT DR, GREENFIELDS, BALLINCOLLIG",Cork,,"€270,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.88333,-8.58333
12/08/2016,"APT 2A, THE FORGE, DROMIN",Kerry,,"€90,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.11333,-9.74333
27/10/2016,"BARRATOORE, KYLEBRACK, LOUGHREA",Galway,,"€125,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.19694,-8.56694
21/09/2016,"FADDENMORE, BELMONT, BIRR",Offaly,,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.09139,-7.91333
05/09/2016,"6 COURT APARTMENTS, WILTON PLACE, DUBLIN2",Dublin,,"€405,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
14/01/2016,"HIGH GROVE, TIMOLEAGUE, CORK",Cork,,"€375,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.64222,-8.77306
29/09/2016,"65 Ashley Hall, St. Edmunds, Palmerstown",Dublin,,"€156,999.12",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.33306,-6.24889
16/11/2016,"21 ROEBUCK CASTLE, ROEBUCK ROAD, CLONSKEAGH",Dublin,,"€508,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
25/11/2016,"11 ROCKMANOR DR, KILCOOLE, WICKLOW",Wicklow,,"€240,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.1110279,-6.0618073
21/03/2016,"Springfield, Brittas, Tullaroan",Kilkenny,,"€170,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66222,-7.43639
09/09/2016,"19 BLACKROCK MEWS, EDEN, BLACKROCK",Cork,,"€242,500.00",No,No,Second-Hand Dwelling house /Apartment,,51.89694,-8.41
30/05/2016,"13 KINGSTON RISE, BALLINTEER, DUBLIN 16",Dublin,,"€620,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.269233,-6.2512581
28/07/2016,"APT 1 DISTILLERY COURT, ABBEY STREET, CO SLIGO",Sligo,,"€61,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.26969,-8.46943
26/10/2016,"27 CONQUER HILL RD, CLONTARF, DUBLIN 3",Dublin,,"€315,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3602089,-6.1897872
21/07/2016,"WINGFOOT, 12 STRAND ROAD, SUTTON",Dublin,,"€450,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
27/05/2016,"HAYDOCK, WESTMINSTER RD, FOXROCK DUBLIN 18",Dublin,,"€1,235,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
23/02/2016,"35 DUN EMER GREEN, LUSK, DUBLIN",Dublin,,"€240,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.525249,-6.1739928
02/11/2016,"37 LEISH VALLEY, RATOATH, MEATH",Meath,,"€290,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.50806,-6.4625
13/05/2016,"14 WATERVILLE, BEALNAMULLA, ATHLONE",Roscommon,,"€240,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.63333,-8.18333
29/01/2016,"32 SWANSNEST AVE, KILBARRACK, DUBLIN 5",Dublin,,"€208,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
10/02/2016,"CASTLE HOUSE, BALLYVODANE, DONOUGHMORE",Cork,,"€155,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.98333,-8.75
14/10/2016,"APT 9 ROSSECOURT HALL, ROSSECOURT AVE, LUCAN",Dublin,,"€170,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
06/04/2016,"BARRACK SQ, DRUMSHANBO, LEITRIM",Leitrim,,"€35,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.05,-8.03333
22/11/2016,"34 BEACH PARK, PORTMARNOCK, CO DUBLIN",Dublin,,"€640,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.4290786,-6.1309168
27/05/2016,"19 OAKFIELD, FATHER RUSSELL RD, LIMERICK",Limerick,,"€263,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
22/08/2016,"5 MURMONT LAWN, MONTENOTTE, CORK",Cork,,"€246,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
26/07/2016,"66 KNOCKNAREA AVE, DRIMNAGH, DUBLIN",Dublin,,"€175,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
04/07/2016,"11 BOTHAR NA MIAS, KINVARA, CO.GALWAY",Galway,,"€240,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.1383271,-8.9280385
