Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,lat,lng
28/06/2023,"8 Chestnut Place, Cluain Ard, Cobh",Cork,,"€260,000.00",Yes,Yes,New Dwelling house /Apartment,,51.85722,-8.29917
16/03/2023,"APT 6 BURGANDY COURT, FORSTER WAY, SWORDS",Dublin,K67H678,"€310,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
08/03/2023,"KILTORMER, BALLINASLOE, COUNTY GALWAY",Galway,H53TR83,"€205,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3275,-8.21944
29/09/2023,"120 LANSDOWNE PARK, BALLSBRIDGE, DUBLIN 4",Dublin,D04C5C0,"€787,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
07/03/2023,"CAHERDANIEL, 38A TEMPLE ROAD, DARTRY",Dublin,D06PR45,"€4,250,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
20/04/2023,"WATERUNDER, DROGHEDA, CO LOUTH",Louth,,"€400,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.7297874,-6.3880569
04/10/2023,"5 GREEN VIEW, RIVERVIEW, SOUTH DOUGLAS RD",Cork,,"€362,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
19/10/2023,"16 ST MARYS RD, BALLSBRIDGE, DUBLIN 4",Dublin,D04A2K8,"€1,198,200.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
16/01/2023,"7B ROSEBURY COURT, KNOCK, MAYO",Mayo,F12RD63,"€87,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.7987471,-8.9268308
09/06/2023,"APT 7, THE ATRIUM, ISLAND ST DUBLIN 8",Dublin,D08FH36,"€327,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
10/11/2023,"29 Mariners Drive, Mariners Way, Rush",Dublin,,"€409,691.00",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
19/05/2023,"18 Elm Drive, Gleann Fia, Tower",Cork,,"€308,370.03",No,Yes,New Dwelling house /Apartment,,51.91667,-8.6
28/04/2023,"11 Village Gardens, Waterford Road",Kilkenny,,"€303,964.00",No,Yes,New Dwelling house /Apartment,,52.65417,-7.25222
16/11/2023,"15 HERBERT LAWN, BELMONT, ROCHESTOWN",Cork,,"€235,000.00",No,Yes,New Dwelling house /Apartment,,51.87,-8.38306
25/10/2023,"11 CASTLE TERRACE COURT, ST MARGARETS AVE, MALAHIDE",Dublin,K36RH79,"€335,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
26/01/2023,"FAHY'S CROSS, BALLYCRANE, CASTLEBRIDGE",Wexford,,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.38639,-6.44944
19/05/2023,"7 ST BRIDGETS TERRACE, KERRYKEEL, LETTERKENNY",Donegal,F92YYF7,"€120,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.95,-7.73333
20/09/2023,"23 Beresford Drive, Donabate",Dublin,,"€418,502.00",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
15/06/2023,"No 8 The Old Creamery, Dangan Upper, Kilmacow",Kilkenny,,"€330,000.00",Yes,Yes,New Dwelling house /Apartment,,52.30611,-7.17167
24/03/2023,"51 ST HELENS RD, BOOTERSTOWN, DUBLIN",Dublin,A94AY71,"€1,330,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
19/10/2023,"14 ARCHDEACONARY VIEW, MOYNALTY RD, KELLS",Meath,A82P7D1,"€270,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.72639,-6.87917
08/12/2023,"MOONBAWN, ATHENRY, CO GALWAY",Galway,H65KP29,"€100,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.29639,-8.74306
08/12/2023,"SETAUKET, 6 THE BIRCHES, TORQUAY RD FOXROCK DUBLIN 18",Dublin,D18C6T1,"€1,280,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
28/08/2023,"438 PEARSE VILLAS, SALLYNOGGIN, DUBLIN",Dublin,A96YP38,"€590,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.272274,-6.1413922
20/12/2023,"35 Brookfield Park, Merrymeeting, Rathnew",Wicklow,,"€343,259.00",No,Yes,New Dwelling house /Apartment,,52.99056,-6.08528
25/05/2023,"34 PYNES VALLEY, BALLYVOLANE, CORK",Cork,T23HH42,"€144,798.00",No,No,Second-Hand Dwelling house /Apartment,,51.9144462,-8.4560168
28/07/2023,"18 THE TURLINGS, LOUISBURGH, WESTPORT",Mayo,F28W443,"€350,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.7681007,-9.8088934
19/12/2023,"18 CAISLEAN CUIRT, CABRA RD, BALLYCURRANE",Tipperary,E41T9P5,"€260,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.47333,-8.15583
27/09/2023,"15 GRIFFITH PLACE, WATERFORD, WATERFORD",Waterford,X91CR4C,"€157,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.2565163,-7.1248884
14/11/2023,"7 PETTY LANE, SANDYMOUNT, DUBLIN 4",Dublin,D04E2R2,"€1,450,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
28/06/2023,"TRILLICKACURRY, LONGFORD",Longford,N39V294,"€169,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.6937077,-7.7757014
19/10/2023,"ACRESVIEW, KILSALLAGHAN, CO DUBLIN",Dublin,K67V3A4,"€765,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.38046,-6.27113
17/02/2023,"CARRIG LODGE, GLANMORE ASHFORD CO WICKLOW",Wicklow,,"€800,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.00833,-6.11139
08/02/2023,"82 BELLEVUE HEIGHTS, NEW ROSS, CO WEXFORD",Wexford,Y34E532,"€115,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.3876564,-6.9480408
15/02/2023,"16 CHERRYFIELD AVE, WALKINSTOWN, DUBLIN 12",Dublin,D12EP40,"€520,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
03/02/2023,"3 Elm Close, Gleann Fia, Tower",Cork,,"€295,154.19",No,Yes,New Dwelling house /Apartment,,51.91667,-8.6
12/07/2023,"8 PALMERSTON PARK, RATHMINES, DUBLIN",Dublin,D06F577,"€3,850,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3136166,-6.259662
19/09/2023,"APT 2, ABBEY STREET, CAHER",Tipperary,E21RH56,"€80,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.3759593,-7.9284394
14/07/2023,"KNOCKEEN, KNOCKELLY RD, FETHARD",Tipperary,E91F9H9,"€1,293,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.47333,-8.15583
14/09/2023,"BARNORA, CASHEL RD, CAHIR",Tipperary,E21W223,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.47333,-8.15583
20/07/2023,"52 BAYVIEW DR, NEWTOWN RD, WEXFORD",Wexford,Y35X5A2,"€239,750.00",No,No,Second-Hand Dwelling house /Apartment,,52.33417,-6.4575
24/05/2023,"6 BUTTERCUP HILL, ROCKLANDS, CAVAN",Cavan,H12Y510,"€215,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.0016648,-7.3463083
09/08/2023,"BALLINTESKIN, NEW ROSS, CO WEXFORD",Wexford,,"€115,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.3508947,-6.9409602
29/06/2023,"6 AN LAGAN, KILLYLASTIN, LETTERKENNY",Donegal,F92D8H3,"€188,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.95,-7.73333
18/08/2023,"BREWERY HOUSE, MAIN ST, MIDLETON",Cork,P25WF68,"€170,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.91526,-8.18052
31/03/2023,"31 UPPER DRUMCONDRA ROAD, DRUMCONDRA, DUBLIN 9",Dublin,D09E3P3,"€1,150,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3729026,-6.2528028
20/10/2023,"42 BRACKEN HILL, BLACKGLEN RD, SIMONSRIDGE DUBLIN 18",Dublin,D18F640,"€270,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
25/01/2023,"149 GLASNEVIN AVE, GLASNEVIN DUBLIN 11, DUBLIN",Dublin,D11N1FN,"€770,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
14/06/2023,"94 PETITSWOOD MANOR, MULLINGAR, CO WESTMEATH",Westmeath,N91E7P0,"€269,950.00",No,No,Second-Hand Dwelling house /Apartment,,53.5218505,-7.3202898
22/11/2023,"MOUNTAIN VIEW, DUNKERRIN, BIRR",Offaly,E53E330,"€65,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.09139,-7.91333
14/06/2023,"10 ABBEYVILLE, ROSCOMMON",Roscommon,F42X932,"€235,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.6192667,-8.2005204
29/11/2023,"27 MARLFIELD PLACE, KILTIPPER WAY, TALLAGHT",Dublin,D24E2A3,"€325,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
18/05/2023,"APT 31, KILEGLAND HALL, DECLAN ST",Meath,A84WY16,"€196,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.66667,-6.66667
24/05/2023,"105 RATH LODGE, ASHBOURNE, MEATH",Meath,A84E520,"€386,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.5186835,-6.4052893
31/08/2023,"10 FITZGERALDS TERRACE, ST ANNES RD, KILLARNEY",Kerry,V93AW90,"€265,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.05,-9.51667
14/12/2023,"18 STONEPARK, GLENTIES, CO DONEGAL",Donegal,F94DN88,"€145,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.7937057,-8.2826443
27/09/2023,"BALLYVOE, DOOLIN, CLARE",Clare,,"€80,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.0225,-9.39333
21/04/2023,"51 BROOKVILLE AVE, CLAREVIEW EST, LIMERICK",Limerick,V94058V,"€295,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
07/03/2023,"10 WINDSOR RD, RATHMINES, DUBLIN 6",Dublin,D06KW10,"€1,390,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3177092,-6.2568245
09/08/2023,"COILL RUA, INDREABHAN, GALWAY",Galway,,"€330,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.24222,-9.42917
10/11/2023,"176 Station Walk, Rickardstown, Newbridge",Kildare,W12YV60,"€378,854.63",No,Yes,New Dwelling house /Apartment,,53.18194,-6.79667
01/06/2023,"84 LYMEWOOD MEWS, SANTRY, DUBLIN",Dublin,D09VK54,"€340,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
16/08/2023,"ST DOMINICS RETREAT HOUSE, MONTENOTTE, CO CORK",Cork,,"€2,700,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
29/09/2023,"22 Units at Willow House, Kiltiernan Wood, Bishops Gate",Dublin,,"€7,294,019.65",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
05/04/2023,"49 PINEVIEW AVENUE, AYLESBURY, TALLAGHT",Dublin,D24WKF5,"€380,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2742861,-6.3643237
20/04/2023,"HYDE STREET, MOHILL, CO LEITRIM",Leitrim,,"€80,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.9180077,-7.8648078
19/12/2023,"16 RIVERVALE CRESCENT, DUNLEER, LOUTH",Louth,A92X9X6,"€276,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.835,-6.39611
02/06/2023,"7 Oak Church Way, Kildare",Kildare,,"€303,964.00",No,Yes,New Dwelling house /Apartment,,53.1665425,-6.9142758
14/12/2023,"KILFREE GURTEEN, SLIGO",Sligo,F56Y953,"€65,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,54.26969,-8.46943
13/10/2023,"28 Deerpark Avenue, Deerpark, Williamstown",Waterford,,"€260,351.00",No,Yes,New Dwelling house /Apartment,,52.25833,-7.11194
19/05/2023,"77 Marlmount Park, Dundalk",Louth,,"€409,691.62",No,Yes,New Dwelling house /Apartment,,53.9667161,-6.3941976
15/08/2023,"25 THE GLEN COOSAN RD, ATHLONE, WESTMEATH",Westmeath,N37W9V0,"€294,200.00",No,No,Second-Hand Dwelling house /Apartment,,53.43333,-7.95
28/02/2023,"DRUMLARGAN, KILCOCK, MEATH",Meath,W23THP6,"€238,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.66667,-6.66667
03/03/2023,"KNOCKATAGGLE BEG, KILCUMMIN, KILLARNEY",Kerry,V93R5X2,"€282,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.1066055,-9.4829341
14/08/2023,"MILL HOUSE, BUNCLODY, WEXFORD",Wexford,Y21HD90,"€800,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.6553,-6.65359
26/05/2023,"10 PALMERS RD, PALMERSTOWN MANOR, DUBLIN 20",Dublin,D20VC58,"€375,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
16/11/2023,"KILDRUM, MITCHELSTOWN, CO CORK",Cork,P67YA46,"€246,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.2659208,-8.2214786
08/11/2023,"57 AVE, DRUMMIN VILLAGE, NENAGH",Tipperary,E45FW18,"€210,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.47333,-8.15583
14/02/2023,"12 BEECH LAWN, JOHNSTOWNWOOD, NAVAN",Meath,C15Y6WY,"€301,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.65278,-6.68139
17/07/2023,"16 BAYVIEW COURT, KILLINEY HILL RD, KILLINEY",Dublin,A96NT28,"€595,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
05/10/2023,"1 THE CLOSE, COOLROE MEADOWS, BALLNCOLLIG",Cork,P31F761,"€480,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
27/02/2023,"14 MITCHELS COURT, TRALEE",Kerry,V92HE3P,"€40,480.00",Yes,No,Second-Hand Dwelling house /Apartment,,52.27042,-9.70264
30/11/2023,"APT 26, KILLEGLAND HOUSE, ASHBOURNE",Meath,A84YR99,"€240,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.51163,-6.39821
28/11/2023,"14 THE COURTYARD, KILLEGLAND ST, ASHBOURNE",Meath,A84XV74,"€247,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.51163,-6.39821
14/06/2023,"142 GRANGE LODGE AVE, BEAUPARK, CLONGRIFFIN",Dublin,D13TN60,"€325,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
28/11/2023,"BALLYCAR, NEWMARKET ON FERGUS, COUNTY CLARE",Clare,V95Y2H1,"€271,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.7609295,-8.8889002
20/09/2023,"96 GRAHAMS COURT, BALLYNERRIN, WICKLOW",Wicklow,A67YW24,"€430,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.12833,-6.075
26/07/2023,"18 VERSCHOYLE HEIGHTS, SAGGART ABBEY, SAGGART",Dublin,D24A3H4,"€352,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
11/12/2023,"Apartment 19, Block 2, Newtown Meadows",Limerick,,"€328,000.00",No,Yes,New Dwelling house /Apartment,,52.6634936,-8.5457397
23/11/2023,"CARRICK ST, KELLS, MEATH",Meath,A82E2V0,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.7289321,-6.8778484
08/03/2023,"UPPER KEADUE, BURTONPORT, KEADUE",Donegal,,"€142,500.00",No,No,Second-Hand Dwelling house /Apartment,,54.91667,-8.0
12/01/2023,"THE GLEBE HOUSE, KILNINOR, GOREY",Wexford,,"€400,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.67472,-6.2925
03/07/2023,"47 RIVER GATE, NEW ROSS, WEXFORD",Wexford,,"€163,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.39667,-6.93667
18/07/2023,"BALLYBRAHER, BALLYCOTTON, CORK",Cork,P25XF58,"€400,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.83333,-8.01611
05/01/2023,"5&6 LONEHART ROAD, RERRIN, BERE ISLAND",Cork,P75YT91,"€55,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.63583,-9.88139
11/10/2023,"29 DUNSINK RD, DUBLIN 11, DUBLIN",Dublin,D11X79X,"€305,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3845792,-6.3034793
26/10/2023,"36 IVY EXCHANGE, PARNELL ST, DN139868L",Dublin,D01H685,"€2,830,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
13/06/2023,"24 MULGRAVE RD, CORK, CORK",Cork,T23Y3XC,"€330,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
27/03/2023,"3 BRUACH NA HABHANN, GREEN MILL LANE, PORTLAOISE",Laois,R32WN9T,"€141,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.03441,-7.29979
08/12/2023,"BARLEYHILL WEST, ROSSCARBERY, CO. CORK",Cork,P85W653,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.5875341,-9.0761988
18/09/2023,"96 SANDFORD ROAD, RANELAGH, DUBLIN 6",Dublin,D06E8P8,"€1,300,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.322661,-6.2486007
28/06/2023,"2 An Caislean, Moin na Ri, Kilworth",Cork,,"€286,343.60",No,Yes,New Dwelling house /Apartment,,52.17639,-8.24417
07/07/2023,"APT 35 PEMBROKE SQUARE, UPPER GRAND CANAL STREET, DUBLIN",Dublin,D04Y425,"€495,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
07/11/2023,"6 MOUNT ARGUS AVE, HAROLDS CROSS, DUBLIN 6W",Dublin,D6WWF98,"€422,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
17/01/2023,"13 LEALAND GROVE BAWNOGUE, CLONDALKIN DUBLIN 22, DUBLIN",Dublin,D22XC85,"€125,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
06/06/2023,"5 MONTREE, AUBURN VILLAS, ATHLONE",Westmeath,N37N1K5,"€275,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.43333,-7.95
27/04/2023,"94 GINNELL TERRACE, MULLINGAR, WESTMEATH",Westmeath,N91P3V7,"€165,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.5300531,-7.330198
17/05/2023,"10 KILKENNY CLOSE, BREAFFY, CASTLEBAR",Mayo,F23YY29,"€235,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.85,-9.3
17/11/2023,"27 STRETTEL AVENUE, BALLITORE",Kildare,,"€273,545.52",No,Yes,New Dwelling house /Apartment,,53.00694,-6.81944
21/09/2023,"2 WINDMILL LODGE, CRUMLIN, DUBLIN 12",Dublin,D12N244,"€310,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
19/05/2023,"1 An Gailearai, Lenaboy Gardens, Salthill",Galway,,"€616,740.00",No,Yes,New Dwelling house /Apartment,,53.27194,-9.04889
23/03/2023,"71 BALLYFERMOT DR, BALLYFERMOT, DUBLIN 10",Dublin,D10EC85,"€104,296.40",Yes,No,Second-Hand Dwelling house /Apartment,,53.3393769,-6.3537131
13/06/2023,"18 ST ALPHONSUS RD, DRUMCONDRA, DUBLIN 9",Dublin,D09KV56,"€775,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3643773,-6.2616984
19/01/2023,"71 Castle Way, Cherrywood",Dublin,,"€405,286.34",No,Yes,New Dwelling house /Apartment,,53.2498833,-6.1581519
31/10/2023,"30 THE AVENUE, STRAFFAN WOOD, MAYNOOTH",Kildare,,"€295,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.385,-6.59361
12/05/2023,"78 BROTHERTON, SLEATY RD, GRAIGUECULLEN",Carlow,R93A2P6,"€245,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.84083,-6.92611
22/05/2023,"APT 3 RATHMINES WOOD, ARDEE RD, RATHMINES DUBLIN 6",Dublin,D06PX80,"€442,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
20/01/2023,"1 Elm Close, Gleann Fia, Tower",Cork,,"€332,114.54",No,Yes,New Dwelling house /Apartment,,51.91667,-8.6
27/02/2023,"21 THE AVENUE, SCHOLARSTOWN WOOD, RATHFARNHAM",Dublin,D16C3Y8,"€603,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
27/04/2023,"16 KILFINORA RD, KIMMAGE, DUBLIN 12",Dublin,D12R2C0,"€412,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
15/08/2023,"8 BARRACK PLACE, BUTTERVANT, COUNTY CORK",Cork,A51K5C9,"€135,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
04/10/2023,"CAKESTOWN GLEBE, KELLS, CO MEATH",Meath,A82H3F4,"€520,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.7391442,-6.8659442
08/12/2023,"88 KEVIN BARRYS VILLAS, TRALEE, KERRY",Kerry,V92C9XN,"€195,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.27042,-9.70264
20/12/2023,"2 SHAMROCK VILLAS, BALLYMAKENNY RD, DROGHEDA",Louth,A92Y32W,"€392,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.71889,-6.34778
29/09/2023,"COOLMINE, SAGGART, DUBLIN",Dublin,D24YF20,"€610,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2632663,-6.4588663
21/09/2023,"54 Parklands Wood, Parklands, Citywest",Dublin,,"€400,881.00",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
24/11/2023,"19 ASHTON LODGE, BOREENMANNA RD, CORK",Cork,T12X573,"€305,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
17/11/2023,"CABRA, RATLEE, SLIGO",Sligo,F26EV58,"€121,667.00",Yes,No,Second-Hand Dwelling house /Apartment,,54.26969,-8.46943
22/03/2023,"Apartment 311 Marietta Woods, Castle Park Road, Dalkey",Dublin,,"€608,968.00",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
04/05/2023,"55 MELVILLE COVE, CITYSIDE, MEAKSTOWN DUBLIN 11",Dublin,D11H2KP,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
13/09/2023,"97 The Junction, Station Road, The Crossings  Adamstown",Dublin,,"€231,986.78",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
29/09/2023,"78 ARDLEIGH VALE, MULLINGAR, WESTMEATH",Westmeath,N91K3E0,"€215,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.5232896,-7.364879
17/11/2023,"51 FOXFIELD PARK, KILTIMAGH, MAYO",Mayo,F12XT29,"€159,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.85,-9.0
27/07/2023,"14B ARDARAVAN SQ, BUNCRANA, DONEGAL",Donegal,F93VN84,"€80,000.00",No,No,Second-Hand Dwelling house /Apartment,,55.13333,-7.45
03/03/2023,"13 THE SQUARE, INNWOOD, ENFIELD",Meath,A83XV96,"€195,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.4172594,-6.8289184
12/05/2023,"17 RYLAND WOOD, BUNCLODY, CO WEXFORD",Wexford,Y21FY02,"€290,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.6425503,-6.6521422
12/12/2023,"1 LITTLE WILLIAM ST, CORK, CORK",Cork,T23Y99K,"€302,500.00",No,No,Second-Hand Dwelling house /Apartment,,51.9016649,-8.4661242
21/02/2023,"5 KERRY LEE, TRALEE, KERRY",Kerry,V92NCP0,"€262,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.285977,-9.6798921
26/07/2023,"13 Castle Avenue, Cherrywood, Dublin",Dublin,,"€493,392.07",No,Yes,New Dwelling house /Apartment,,53.2496841,-6.1572705
23/11/2023,"CANFIE, ARDGROOM, BEARA",Cork,P75HN93,"€345,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
29/06/2023,"THE PRESBYTERY, CASTLEBRIDGE, CO WEXFORD",Wexford,,"€275,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.38639,-6.44944
18/09/2023,"40 CORRAN RIADA, ATHLONE, WESTMEATH",Roscommon,N37N8W5,"€205,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.63333,-8.18333
21/12/2023,"5 OAKLAWN, CHOILLFHADA, LONGWOOD",Meath,A83EH31,"€23,290.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.45389,-6.92194
