Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,lat,lng
14/12/2018,"23 MONKSFIELD, CLONEA RD, ABBEYSIDE",Waterford,,"€240,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.09389,-7.61139
13/03/2018,"32 CASTLE PARK, TALLAGHT, DUBLIN 24",Dublin,,"€248,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2912434,-6.3454422
07/06/2018,"1 RIVER CRESENT, DUBLIN ST, BALLYJAMESDUFF",Cavan,,"€130,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.86528,-7.20278
15/03/2018,"BALLYBRIEN, BALLYLANDERS, CO. LIMERICK",Limerick,,"€40,565.00",Yes,No,Second-Hand Dwelling house /Apartment,,52.3725,-8.34583
29/01/2018,"2 ASHTONS TOWNHOUSE, GALWAY RD, CLIFDEN",Galway,,"€195,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.48907,-10.0191
20/08/2018,"65 EMBASSYMANOR, KILL, KILDARE",Kildare,,"€331,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.25139,-6.59167
30/11/2018,"17 MCDONAGH RD, KINGSMEADOW, WATERFORD",Waterford,,"€136,500.00",No,No,Second-Hand Dwelling house /Apartment,,52.2494247,-7.1258322
05/11/2018,"MARION RD, BALLINGARRY, LIMERICK",Limerick,,"€75,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.47278,-8.86389
20/12/2018,"302 GRACEPARK MANOR, DRUMCONDRA, DUBLIN 9",Dublin,,"€430,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3769454,-6.2430821
12/07/2018,"THE WASHPOOL, ROSSNOWLAGH ROAD, BALLYSHANNON",Donegal,,"€70,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.5,-8.18333
12/09/2018,"34 GRANGEBROOK AVE, WHITECHURCH RD, RATHFARNHAM",Dublin,,"€415,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
21/05/2018,"2 abbey way, keatingstown, ballynerrin",Wicklow,,"€436,123.36",No,Yes,New Dwelling house /Apartment,less than 38 sq metres,53.12833,-6.075
16/11/2018,"BRENABEG, LOUGHLYNN, CASTLEREA",Roscommon,,"€105,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.76667,-8.5
14/08/2018,"131 MADEIRA OAKS, THE MOYNE, ENNISCORTHY",Wexford,,"€170,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.50083,-6.55778
30/11/2018,"13 SYCAMORE CLOSE, THE PARK, CABINTEELY DUBLIN 18",Dublin,,"€530,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2618646,-6.167341
13/11/2018,"9 BARLEY FIELDS, BEALNAMULLA, ATHLONE",Roscommon,,"€227,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.63333,-8.18333
24/05/2018,"No.5 Stoneleigh Craddockstown, Naas",Kildare,,"€312,755.33",No,Yes,New Dwelling house /Apartment,less than 38 sq metres,53.21583,-6.66694
26/04/2018,"THE BREAKERS, TEMPLETOWN, CARLINGFORD",Louth,,"€215,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.04,-6.18833
09/03/2018,"15 CURRAGHCONWAY COURT, FRANKFIELD, DOUGLAS",Cork,,"€185,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.87444,-8.435
11/05/2018,"267 ROSEBERRY HILL, SEXTONS LANE RICKHARDSTOWN, NEWBRIDGE KILDARE",Kildare,,"€260,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.18194,-6.79667
11/07/2018,"FARNABLAKE, ATHENRY, GALWAY",Galway,,"€350,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.29639,-8.74306
19/09/2018,"75A WOODFIELD, CAPPAGH RD, WOODFIELD",Galway,,"€218,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.27194,-9.04889
13/04/2018,"30 RATHCALLAN WOOD, LADYSBRIDGE, CORK",Cork,,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89528,-8.04583
16/03/2018,"5 TULLYBROOK LANE, OLD SLANE ROAD, DROGHEDA",Louth,,"€235,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.71889,-6.34778
05/10/2018,"CEOL NA MARA, SUNNYSIDE CROSS, ARDMORE",Waterford,,"€350,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.94917,-7.72528
20/12/2018,"9 THE COACHOUSES, COURTOWN, WEXFORD",Wexford,,"€106,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.64424,-6.22899
23/02/2018,"APT 3 BLOCK 8, COLLEGE FARM ST, NEWBRIDGE",Kildare,,"€130,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.18194,-6.79667
18/12/2018,"34 FERNDALE, NEWCASTLE WEST, LIMERICK",Limerick,,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.4459622,-9.0435613
22/05/2018,"APT 6, SHERBORNE, AUNGIER ST DUBLIN 2",Dublin,,"€256,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3393223,-6.2657417
28/02/2018,"Unit 5 Parkside Avenue, Parkside, Malahide Road",Dublin,,"€346,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.33306,-6.24889
21/03/2018,"9  DISWELLSTOWN  GROVE, CASTLEKNOCK, DUBLIN 15",Dublin,,"€405,286.00",No,Yes,New Dwelling house /Apartment,less than 38 sq metres,53.3686435,-6.38403
17/12/2018,"106 ASHBROOK APARTMENTS, VICTORIA CROSS, CORK",Cork,,"€210,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.80556,-9.10417
14/09/2018,"1 MALIN AVE, ARDKEEN VILLAGE, WATERFORD",Waterford,,"€265,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.2447819,-7.0907502
05/03/2018,"13 THE CRESCENT, ST JOHNS PARK, WATERFORD",Waterford,,"€15,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.325,-7.55944
23/02/2018,"8 ROSE PARK, KILL AVE, DUN LAOGHAIRE",Dublin,,"€545,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
23/02/2018,"10 ST MARGARETS PARK, MALAHIDE, DUBLIN",Dublin,,"€1,130,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
09/10/2018,"AMITY COTTAGE, GLENAGRAGARA, ATHEA",Limerick,,"€45,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.45972,-9.28944
12/01/2018,"55 BRIDGEWATER QUAY, ISLANDBRIDGE, CONNINGHAM RD",Dublin,,"€410,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
09/03/2018,"10 GLENLYON CRESCENT, KNOCKLYOH, DUBLIN 16",Dublin,,"€425,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
19/12/2018,"7 TANDYS HALL, TANDYS LANE, LUCAN",Dublin,,"€170,135.68",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
30/08/2018,"DANESFIELD, SPIDDAL RD, MOYCULLEN",Galway,,"€285,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33783,-9.18002
06/11/2018,"BEALNALICKA, RUAN, CO. CLARE",Clare,,"€235,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.9092847,-9.0174358
03/12/2018,"96 KICKHAM RD, INCHICORE, DUBLIN 8",Dublin,,"€170,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
06/04/2018,"3 Rahillion Drive, Donabate",Dublin,,"€444,933.92",No,Yes,New Dwelling house /Apartment,less than 38 sq metres,53.33306,-6.24889
11/04/2018,"FOURWINDS, MOANMEISH, CASHEL",Tipperary,,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.47333,-8.15583
06/07/2018,"2 FOXBOROUGH CRESCENT, LUCAN, DUBLIN",Dublin,,"€275,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3420153,-6.4237828
05/09/2018,"188 Kylemore, Schoolhouse Road, Monaleen",Limerick,,"€242,290.74",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,52.66472,-8.62306
27/07/2018,"INCHYDONEY ISLAND, CLONAKILTY, CORK",Cork,,"€307,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.6013514,-8.8688184
21/12/2018,"97 SPRINGFIELD, DUNGARVAN, WATERFORD",Waterford,,"€170,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.0858063,-7.6345423
27/02/2018,"120 Temple Mills, Rathagan, Co. Kildare",Kildare,,"€175,374.45",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.15611,-6.91444
05/02/2018,"VILLA 4, CARLETON VILLAGE, YOUGHAL",Cork,,"€79,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.9491214,-7.8467315
09/05/2018,"11 MOY GLAS CRESCENT, GRIFFEEN VALLEY, LUCAN",Dublin,,"€341,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
17/08/2018,"29 AYRHILL COURT, AYR HILL, ROSCREA",Tipperary,,"€148,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,52.47333,-8.15583
13/01/2018,"LISMAKEEVE, BORRISOLEIGH, THURLES",Tipperary,,"€100,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.7407239,-7.9889893
29/01/2018,"APT 1, DIGNAMS BAR, MAIN ST",Monaghan,,"€130,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.25,-6.96667
26/03/2018,"32 ROCK LODGE, KILLINEY HILL RD KILLINEY, DUBLIN",Dublin,,"€896,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
18/12/2018,"36 BRACKVAON, BRUFF, CO LIMERICK",Limerick,,"€121,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.47417,-8.54583
01/10/2018,"GORTBRACK, PULLATHOMAS, BALLINA",Mayo,,"€25,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.11667,-9.16667
13/02/2018,"23 HEYWOOD CLOSE, CLONMEL, CO TIPPERARY",Tipperary,,"€45,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.3574407,-7.7098286
31/10/2018,"6 SADLERS CRESCENT, MULLHULLARD, DUBLIN 22",Dublin,,"€247,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
22/02/2018,"14 Hyde Road, Belmont, Stepaside",Dublin,,"€499,950.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.33306,-6.24889
07/09/2018,"12 Brocan Wood, Cowpasture, Monasterevin",Kildare,,"€236,207.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,53.14056,-7.06639
27/04/2018,"GATSBY, SPAFIELD TERRACE, BALLSBRIDGE DUBLIN 4",Dublin,,"€880,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
25/04/2018,"9 CASTLELAND, PARK VIEW, BALBRIGGAN",Dublin,,"€315,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.599393,-6.1759701
15/06/2018,"504 AN SEAN MHUILEANN, NORTH CIRCULAR RD, TRALEE",Kerry,,"€72,500.00",No,No,Second-Hand Dwelling house /Apartment,,52.27042,-9.70264
10/08/2018,"37 MULROY RD, CABRA, DUBLIN 7",Dublin,,"€305,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3675638,-6.2936243
07/09/2018,"BIRCHWOOD, SWEET FARM, ENNISCORTHY",Wexford,,"€210,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.50083,-6.55778
10/12/2018,"APARTMENT 25 GREENBANK HOUSE, CUALANOR, GLENAGEARY ROAD UPPER",Dublin,,"€277,533.00",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
11/07/2018,"22  Blackrock Avenue, Eden, Blackrock",Cork,,"€308,369.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,51.89694,-8.41
04/01/2018,"4A OAK VIEW ROAD, ATHY RD, CARLOW",Carlow,,"€100,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.84083,-6.92611
27/07/2018,"60 MOUNT DRUMMOND SQ, HAROLDS CROSS, DUBLIN 6",Dublin,,"€372,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
26/10/2018,"6 SPRINGFIELD, CAVAN",Cavan,,"€110,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.984944,-7.3529144
14/09/2018,"CHALET, DOON RD, BALLYBUNION",Kerry,,"€50,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.51108,-9.67097
25/05/2018,"12 CLANWILLIAM COURT, MARY ST, WATERFORD",Waterford,,"€87,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.25833,-7.11194
19/02/2018,"1 ST JOHNS SQ, PORTLAOISE, LAOIS",Laois,,"€68,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.03441,-7.29979
08/10/2018,"2 SANDY LANE, BALLYMONEY, WEXFORD",Wexford,,"€265,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.6725,-6.21886
13/07/2018,"9 BLEACHFIELDS, MILLTOWN, KERRY",Kerry,,"€40,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.15,-9.71667
09/11/2018,"81 ST JOSEPHS TERRACE, MOUNTMELLICK, LAOIS",Laois,,"€130,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.11361,-7.32
04/01/2018,"Apt 89 Eustace Court, Cualanor, Upper Glenageary Road",Dublin,,"€422,907.49",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.33306,-6.24889
22/03/2018,"3 Castleguard Manor, Ardee",Louth,,"€250,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.85972,-6.54056
06/12/2018,"5 CASTLELAND PARK CLOSE, BALBRIGGAN",Dublin,,"€242,290.00",No,Yes,New Dwelling house /Apartment,,53.5978018,-6.1790087
23/07/2018,"FASTNET HOUSE, WEST COLLA, SCHULL",Cork,,"€400,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.52487,-9.54798
09/11/2018,"53 COMPASS COURT NORTH, PELLETSTOWN AVE ROYAL CANAL PARK, RATOATH RD ASHTOWN",Dublin,,"€256,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.50806,-6.4625
31/10/2018,"85 BEECHLAWNS, JOHNSWELL RD, KILKENNY",Kilkenny,,"€237,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.65417,-7.25222
26/01/2018,"BALLINTEMPLE, CLONAKILTY, CO CORK",Cork,,"€225,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.62306,-8.87056
26/01/2018,"Cornaseer, Kiltoom, Co. Roscommon",Roscommon,,"€308,370.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,53.469628,-8.0104238
14/12/2018,"LISSANISKY, BALLYMAHIN, COUNTY LONGFORD",Longford,,"€165,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.72536,-7.79823
20/09/2018,"189 SHANNONVALE, OLD CRATLOE RD, LIMERICK",Limerick,,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
29/08/2018,"2 COIS INBHEAR, MARKIEVICZ RD, SLIGO",Sligo,,"€88,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.26969,-8.46943
26/06/2018,"1 GREENMOUNT, MILFORD, CO DONEGAL",Donegal,,"€125,000.00",No,No,Second-Hand Dwelling house /Apartment,,55.08806,-7.69889
14/11/2018,"ROSMINDLE 3, WESTPORT, CO MAYO",Mayo,,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.828165,-9.6115857
05/10/2018,"7 FAIRGREEN LANE, BOLTON, CALLAN",Kilkenny,,"€242,500.00",No,No,Second-Hand Dwelling house /Apartment,,52.545,-7.39111
13/02/2018,"21 WESTGATE PARK, WEXFORD, WEXFORD",Wexford,,"€124,500.00",No,No,Second-Hand Dwelling house /Apartment,,52.3408052,-6.4686165
14/05/2018,"CASTLETOWNGEOGHAN, COUNTY WESTMEATH",Westmeath,,"€50,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.5,-7.5
13/06/2018,"1 Elder Heath Drive, Elder Heath, Kiltipper Road",Dublin,,"€264,317.18",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.33306,-6.24889
21/09/2018,"8 BLACKBUSH AVE, DROGHEDA, MEATH",Meath,,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.66667,-6.66667
05/11/2018,"GORTAHURK, BALLINAGH, CAVAN",Cavan,,"€240,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.93333,-7.41667
14/06/2018,"42 FERNWOOD, GLYNTOWN, GLANMIRE",Cork,,"€285,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.91583,-8.39972
19/10/2018,"6 PARK VIEW HOUSE, PARK BOULEVARD, TYRRELSTOWN DUBLIN 15",Dublin,,"€203,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
20/06/2018,"ARDNAGLASS LOWER, GRANGE, SLIGO",Sligo,,"€80,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.4,-8.51667
25/05/2018,"191 THE BEECHES, BALLYBOFEY, DONEGAL",Donegal,,"€120,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,54.8,-7.78333
17/12/2018,"6 BOURLUM COURT, GREEN RD, CARLOW",Carlow,,"€210,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.84083,-6.92611
28/03/2018,"14 Mitchell's Court, Kerry Pike",Cork,,"€488,987.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,51.89797,-8.47061
20/09/2018,"35 ARD NA MEALA, BALLYMUN, DUBLIN 11",Dublin,,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3984845,-6.2680291
07/02/2018,"25 BULLAWN, NEW ROSS, WEXFORD",Wexford,,"€67,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.3970977,-6.9409486
25/05/2018,"APT 5, MARDYKE HALL, MARDYKE WALK",Cork,,"€1,800,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
07/11/2018,"37 AWBEG, RIVER VALLEY, MALLOW",Cork,,"€73,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,52.13333,-8.63333
26/03/2018,"BARROW WEST, ARDFERT, TRALEE",Kerry,,"€170,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.27042,-9.70264
10/04/2018,"high street, kilfinane",Limerick,,"€15,000.00",No,Yes,New Dwelling house /Apartment,less than 38 sq metres,52.3587355,-8.4673199
10/07/2018,"11 RAVENSWOOD AVE, CLONSILLA, DUBLIN 15",Dublin,,"€307,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
10/05/2018,"18 CHAPEL DRIVE, KILRUSH, CO CLARE",Clare,,"€48,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.63972,-9.48333
29/11/2018,"2 CORRIG CLOSE, GREEN PARK, WALKINSTOWN DUBLIN 12",Dublin,,"€425,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
02/10/2018,"47 Castlemanor, Racecourse Road, Roscommon",Roscommon,,"€198,237.88",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.63333,-8.18333
17/07/2018,"15 SPRINGVALE HEIGHTS, TUBBERCURRY, SLIGO",Sligo,,"€85,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.0565955,-8.7204831
25/05/2018,"WHEELAGOWER, BALLINDAGGAN, ENNISCORTHY",Wexford,,"€70,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.50083,-6.55778
11/04/2018,"3 The Park, Cork Road, Carrigaline",Cork,,"€409,692.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,51.81167,-8.39861
08/03/2018,"6 Ely Square, Nutgrove Avenue, Rathfarnham",Dublin,,"€441,409.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.33306,-6.24889
09/02/2018,"6A MAIN STREET, CHARLEVILLE, CO CORK",Cork,,"€63,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,52.3510917,-8.6790394
05/11/2018,"155 EDENMORE CRESCENT, RAHENY, DUBLIN 5",Dublin,,"€338,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
06/06/2018,"Apartment 5 The Beeches, Elmfield, Leopardstown",Dublin,,"€320,826.65",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.33306,-6.24889
22/06/2018,"7 LONGVIEW MEWS, MILLERS GLEN, SWORD",Dublin,,"€273,127.80",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.33306,-6.24889
05/10/2018,"PALM TREE HOUSE, TRIHILL, BALLYGAR",Galway,,"€65,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.51667,-8.31667
31/05/2018,"5B KNOCKROE, CASTLEREA, CO ROSCOMMON",Roscommon,,"€100,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.763592,-8.4773107
