Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,lat,lng
28/11/2017,"2 Citywest Village Avenue, Citywest, Dublin 24",Dublin,,"€286,343.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.286945,-6.4192809
23/10/2017,"25 RADHARC AN BHAILE, KNOCKBROGAN, BANDON",Cork,,"€200,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,51.74694,-8.7425
03/10/2017,"95 CREMONA RD, BALLYFERMOT, DUBLIN",Dublin,,"€190,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.339314,-6.3418156
16/02/2017,"Apt 43 Abbot Court  Cualanor, Upper Glenageary Road, Dun Laoghaire",Dublin,,"€121,757.60",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.29395,-6.13586
12/01/2017,"BENJERSTOWN, LOBINSTOWN, NAVAN",Meath,,"€70,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.65278,-6.68139
23/02/2017,"17 Wellington Hall, Block B Dublin Road, Trim",Meath,,"€250,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.555,-6.79167
06/06/2017,"18 RATHOWEN, FERMOY, CORK",Cork,,"€185,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.1352551,-8.2888212
15/08/2017,"280 MERRION RD, DUBLIN 4, DUBLIN",Dublin,,"€233,333.33",No,No,Second-Hand Dwelling house /Apartment,,53.3165188,-6.2055297
30/06/2017,"1 MACDONAGH TERRACE, DUBLIN RD, NENAGH",Tipperary,,"€80,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.47333,-8.15583
20/12/2017,"1 THE HERITAGE, MAIN ST, BIRR",Offaly,,"€750,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.09139,-7.91333
07/02/2017,"ST ANTHONYS, 42 RIVERVIEW ESTATE, GLASHEEN",Cork,,"€142,700.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
02/08/2017,"17 VICTORIA RD, RATHGAR, DUBLIN 6",Dublin,,"€1,265,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3086003,-6.2766486
20/11/2017,"6 MAHON PK, BLACKROCK, CORK",Cork,,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89694,-8.41
13/12/2017,"34 GLEANN BHREANDAIN, ST BRENDANS RD, LISDOONVARNA",Clare,,"€36,851.80",No,No,Second-Hand Dwelling house /Apartment,,53.03278,-9.28833
08/12/2017,"15 FAN GLAS, KILMEADEN, CO WATERFORD",Waterford,,"€170,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.25833,-7.11194
10/11/2017,"6 ARD AN LOCHA, JONES RD, MOATE",Westmeath,,"€172,200.00",No,No,Second-Hand Dwelling house /Apartment,,53.39389,-7.71722
05/09/2017,"13 THE CEDARS, BRIARFIELD, CASTLETROY",Limerick,,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
24/11/2017,"15 PONTOON DR, CASTLEBAR, MAYO",Mayo,,"€153,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.8656454,-9.2987778
05/12/2017,"4 CASTLEGATE WALK, ADAMSTOWN, LUCAN",Dublin,,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3386182,-6.4565435
19/05/2017,"5A Warren Green, Baldoyle",Dublin,,"€250,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.3939937,-6.1238791
17/08/2017,"18 PHOENIX VIEW, JAMESS ST, DUBLIN 8",Dublin,,"€205,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
27/10/2017,"3 PEBBLE BEACH, INNISCRONE, SLIGO",Sligo,,"€133,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.26969,-8.46943
22/12/2017,"10 THE CLOSE, LIFFEY HALL, NEWBRIDGE",Kildare,,"€253,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.18194,-6.79667
02/03/2017,"40 CHURCH VIEW, BASTION COURT, CONNAUGHT ST",Westmeath,,"€72,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.5,-7.5
22/06/2017,"12 CROYDON GREEN, MARINO, DUBLIN 3",Dublin,,"€445,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
05/09/2017,"MOORVIEW, SONAVALLEY, ATHLONE",Westmeath,,"€245,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.43333,-7.95
20/10/2017,"13C FR KEARNS STREET, EDENDERRY, CO. OFFALY",Offaly,,"€140,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3454065,-7.0390429
09/10/2017,"21 THORNVILLE DRIVE, KILBARRACK, DUBLIN 5",Dublin,,"€270,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.387053,-6.1535253
02/10/2017,"BALLINOE, MILTOWN MALBAY, CLARE",Clare,,"€128,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.85528,-9.39833
19/07/2017,"Apt 21 New Bancroft Place, Main Street, Tallaght",Dublin,,"€135,140.24",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.33306,-6.24889
13/10/2017,"29 CARN NA REE OLD SINGLAND RD, LIMERICK, LIMERICK",Limerick,,"€205,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
08/12/2017,"HOLLYWOOD HOUSE, PARKNASILLA WOOD, SNEEM",Kerry,,"€550,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.83333,-9.9
11/08/2017,"8 THE BELFRY, DULEEK, CO LOUTH",Meath,,"€175,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.66667,-6.66667
15/12/2017,"2 THE LAWNS, COLLEGE WOOD PARK, CLANE",Kildare,,"€265,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.29139,-6.68917
17/05/2017,"'CARRAGH', 6 POULADUFF ROAD, CORK CITY",Cork,,"€170,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
12/04/2017,"EURO HOUSE, BENGAL TERRACE, LIMERICK",Limerick,,"€130,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
15/08/2017,"79 Barley Field  Wicklow Hills, Newtownmountkennedy",Wicklow,,"€242,290.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.0,-6.41667
30/11/2017,"CORREEL, STRADBALLY, LAOIS",Laois,,"€61,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.01556,-7.15278
26/06/2017,"APT 1 LEEVIEW, BLACKROCK, CORK",Cork,,"€207,900.00",Yes,No,Second-Hand Dwelling house /Apartment,,51.89694,-8.41
23/06/2017,"19 THE COURTYARD, FLOWER HILL, NAVAN",Meath,,"€118,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.65278,-6.68139
06/01/2017,"59 SUTTON PARK, SUTTON, DUBLIN 13",Dublin,,"€565,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3895458,-6.1326215
16/02/2017,"CAIRNGORM, COOLFADDA, BANDON",Cork,,"€192,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.74694,-8.7425
17/11/2017,"50 CANON HALL, CHURCH ST EAST, DUBLIN 3",Dublin,,"€295,154.18",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.33306,-6.24889
27/07/2017,"14 HAWTHORN AVE, CAHERDAVIN LAWN, LIMERICK",Limerick,,"€101,250.00",Yes,No,Second-Hand Dwelling house /Apartment,,52.6706028,-8.6667432
13/02/2017,"11 CARRIG AVE, CARRIGNACURRA, CARRIGALINE",Cork,,"€215,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.81167,-8.39861
13/02/2017,"3 BARTRA ROCK, HARBOUR ROAD, DALKEY",Dublin,,"€550,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
10/11/2017,"30 CANNON COURT, BRIDE ST, DUBLIN 8",Dublin,,"€387,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
04/12/2017,"7 BARNAMORE PARK, FINGLAS SOUTH, DUBLIN 11",Dublin,,"€177,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.3795056,-6.3046788
07/07/2017,"BALLYHENNICK LODGE, CAHERLAG, GLANMIRE",Cork,,"€620,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.91583,-8.39972
18/05/2017,"33 TURNSTONE, THORN WOOD, BOOTERSTOWN AVE",Dublin,,"€495,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
22/02/2017,"37 The Close, Drummin Village, Nenagh",Tipperary,,"€105,726.87",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,52.47333,-8.15583
27/02/2017,"15 GRANGE HOUSE, TAYLORS HILL COLLEGE RD, RATHFARNHAM",Dublin,,"€251,650.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
01/11/2017,"17 BALLYBODEN RD, RATHFARNHAM, DUBLIN 14",Dublin,,"€390,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.290507,-6.2899886
02/10/2017,"43 Red Arches Avenue, Silverbanks, The Coast",Dublin,,"€242,291.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.33306,-6.24889
08/12/2017,"CARBERY, 39 GROVE AVE, BLACKROCK",Dublin,,"€770,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
21/03/2017,"COOLNASNAUGHTA, MYSHALL, COUNTY CARLOW",Carlow,,"€240,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.685,-6.77833
06/11/2017,"GLENVIEW, TEMPLENACARRIGA NORTH, MIDLETON",Cork,,"€337,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.91526,-8.18052
26/10/2017,"10 STONE CRESCENT, STROKESTOWN, ROSCOMMON",Roscommon,,"€71,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.78333,-8.1
16/06/2017,"Site 12 An Riasc, Farnham Drive, Finglas",Dublin,,"€295,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.33306,-6.24889
07/04/2017,"28 HAMPTON GARDENS DRIVE, BALBRIGGAN",Dublin,,"€207,048.46",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.6086509,-6.2012524
18/10/2017,"10 THE GROVE, MELROSE PARK, KINSEALY",Dublin,,"€285,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.4445225,-6.2032226
30/01/2017,"LISNAREE, UPPER KILMACUD RD, DUNDRUM DUBLIN 14",Dublin,,"€495,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.28985,-6.2404731
18/10/2017,"THE KERRIE, BALLINACURRA ROAD, LIMERICK",Limerick,,"€310,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
26/05/2017,"26 ATH  SOLAS, MILTOWN, KILLARNEY",Kerry,,"€170,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.05,-9.51667
06/06/2017,"6 MONTPELIER PARADE, MONKSTOWN, DUBLIN",Dublin,,"€1,200,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2951087,-6.1657346
24/07/2017,"56 ROSSVALE, MOUNTMELLICK RD, PORTLAOISE",Laois,,"€142,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.03441,-7.29979
24/11/2017,"APT 317, AN SEAN MHUILEANN, NORTH CIRCULAR RD  TRALEE",Kerry,,"€65,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.2712936,-9.7013604
19/12/2017,"7 MUCKROSS RD, KILLARNEY, KERRY",Kerry,,"€264,815.50",No,No,Second-Hand Dwelling house /Apartment,,52.0459886,-9.5057403
08/12/2017,"THE MANSE, BALLYJAMESDUFF, CAVAN",Cavan,,"€375,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.86528,-7.20278
01/06/2017,"NO. 2 GLENVIEW, SOUTH DOUGLAS ROAD, CORK",Cork,,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
17/02/2017,"BURREN, KILBRITTAIN, BANDON",Cork,,"€445,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.74694,-8.7425
05/05/2017,"26 Crenigans Banog, Ashbounre",Meath,,"€337,092.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.66667,-6.66667
01/12/2017,"EDELWEISS, 4 HARBOUR CRESCENT, HARBOUR RD",Dublin,,"€550,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
16/08/2017,"GREENPETER COTTAGE, SHANACLOON, BEAUFORT",Kerry,,"€87,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.06667,-9.63333
13/03/2017,"APT B4, EDWARD COURT, EDWARD ST TRALEE",Kerry,,"€70,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.2706998,-9.7012418
31/05/2017,"1 CORTOBER HILL, CARRICK ON SHANNON, ROSCOMMON",Roscommon,,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.63333,-8.18333
13/07/2017,"28 WILLOWBANK COURT, BROOMFIELD, MIDLETON",Cork,,"€237,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.91526,-8.18052
01/12/2017,"ST JUDES, C/O  THE BROG MAKER, CASTLECOMER ROAD",Kilkenny,,"€150,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,52.65417,-7.25222
28/11/2017,"13 THE CRESCENT, MILLERS GLEN, SWORDS",Dublin,,"€340,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.4730849,-6.2430138
10/08/2017,"BARRAN, BLACK LION, CO CAVAN",Cavan,,"€45,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.99083,-7.36056
27/10/2017,"89 MEADOW HILL, LETTERKENNY, CO DONEGAL",Donegal,,"€126,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,54.95,-7.73333
14/09/2017,"LECARROW COTTAGE, CARROWNAMADDY, LECARROW",Roscommon,,"€174,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.55,-8.05
16/03/2017,"APT 39, RYE ABBEY, KILCOCK",Kildare,,"€146,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3958815,-6.6627092
07/03/2017,"11 The Pier, Marina Village, Greystones",Wicklow,,"€444,934.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.1527227,-6.0697058
22/03/2017,"2 BELARMINE HEATH, STEPASIDE, DUBLIN 18",Dublin,,"€429,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2607059,-6.2177275
06/09/2017,"4 GLEANN DUCHAIS, MOATE, WESTMEATH",Westmeath,,"€315,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.4022743,-7.7360594
06/11/2017,"32 ST JOSEPHS PARK, NENAGH, TIPPERARY",Tipperary,,"€64,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.47333,-8.15583
16/06/2017,"13 SEA BREEZE HEIGHTS, CLONAKILTY, CORK",Cork,,"€275,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.62306,-8.87056
10/02/2017,"50 KNOCKOWEN RD, TULLAMORE, OFFALY",Offaly,,"€215,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2855772,-7.5038333
23/06/2017,"10 The Meadows, The Paddocks, Hansfield",Dublin,,"€185,022.02",Yes,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.33306,-6.24889
09/11/2017,"65 RIPLEY HILLS, BRAY, WICKLOW",Wicklow,,"€248,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.1921112,-6.121195
06/11/2017,"36 Churchfields Close, ASHBOURNE",Meath,,"€273,127.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.5084932,-6.4064565
07/02/2017,"NO 6 BEECHGROVE, DUBLIN ROAD, KILDARE",Kildare,,"€140,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.15611,-6.91444
05/05/2017,"23 ALPINE RISE, TALLAGHT, DUBLIN 24",Dublin,,"€235,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.2971354,-6.3859312
03/10/2017,"7 BASIN VIEW APT 1, TRALEE, KERRY",Kerry,,"€95,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.2662377,-9.7131191
26/09/2017,"SOMERTON, CLONSKEAGH RD, DUBLIN 14",Dublin,,"€850,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
14/12/2017,"2 BALLYMAKEALY LAWNS, CELBRIDGE, CO. KILDARE",Kildare,,"€95,808.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.3322346,-6.5557231
13/03/2017,"5 GOLDEN VILLAS, COMMONS RD, CORK",Cork,,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
25/08/2017,"APT 5, DARGAN COURT, MEATH RD",Wicklow,,"€240,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.0,-6.41667
04/04/2017,"3 SEAGREEN AVENUE, BLACKLION, GREYSTONES",Wicklow,,"€390,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.14083,-6.06306
24/11/2017,"1 CROSS LANE, NEW ROSS, WEXFORD",Wexford,,"€60,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.3916799,-6.9419413
08/06/2017,"APT 9 HAYMARKET WHARF, JOHN ST, DROGHEDA",Louth,,"€125,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.71889,-6.34778
13/01/2017,"53 Sion Hill Park, Sion Hill Road, Drumcondra",Dublin,,"€524,229.08",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,53.33306,-6.24889
21/07/2017,"126 MOOREFIELD PARK, NEWBRIDGE, KILDARE",Kildare,,"€235,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.171915,-6.80457
12/04/2017,"23 Ashfield Avenue, Forrest Road, Ridgewood",Dublin,,"€285,450.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.33306,-6.24889
25/01/2017,"67 FERNCOURT GREEN, FIRHOUSE, DUBLIN 24",Dublin,,"€360,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2724098,-6.3459219
29/12/2017,"17 BEACH COTTAGES, ROSSNOWLAGH, DONEGAL",Donegal,,"€275,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.55,-8.2
25/10/2017,"25 GLEANN NA RIOGH COURT, MONREAD, NAAS",Kildare,,"€332,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.21583,-6.66694
28/06/2017,"15 BREMORE PASTURES AVENUE, BALBRIGGAN, DUBLIN",Dublin,,"€177,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
28/11/2017,"7 Chanel Manor Close, Coolock",Dublin,,"€425,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,53.3872838,-6.2025876
18/12/2017,"32 TUANSGATE, BELGARD, TALLAGHT DUBLIN 24",Dublin,,"€185,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
16/11/2017,"148, Cluain Larach, Knockenduff",Waterford,,"€213,479.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,52.25833,-7.11194
11/08/2017,"ST MARYS, GURTEEN, CO SLIGO",Sligo,,"€120,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.26969,-8.46943
23/06/2017,"1 The Meadows, The Paddocks, Hansfield",Dublin,,"€185,022.02",Yes,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.33306,-6.24889
31/07/2017,"32 BALLYKEEFFE ESTATE, DOORADOYLE, LIMERICK",Limerick,,"€60,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,52.6420965,-8.6500147
19/06/2017,"10 CHURCHVIEW, DUNLEER, LOUTH",Louth,,"€155,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.835,-6.39611
12/10/2017,"7 CHURCHFIELDS, SHRULE, MAYO",Mayo,,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.5222699,-9.0906258
17/11/2017,"76 Lios Anama, Sixmilebridge",Clare,,"€149,167.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,52.74139,-8.77417
22/12/2017,"11 MILL RACE, ABBEY ST, CAHIR",Tipperary,,"€57,500.00",No,No,Second-Hand Dwelling house /Apartment,,52.47333,-8.15583
08/08/2017,"43 BARR NA TRIMOIGE, KILKELLY, CO MAYO",Mayo,,"€59,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.86667,-8.85
16/02/2017,"Apt26 Abbot Court  Cualanor, Upper Glenageary Road, Dun Laoghaire",Dublin,,"€163,288.04",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.33306,-6.24889
30/06/2017,"KILCORNAN, KILKISHEN, CLARE",Clare,,"€120,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.8041997,-8.7763909
07/04/2017,"46 CARRIG HILL, SHANNON, CO CLARE",Clare,,"€215,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.7079094,-8.8609221
30/03/2017,"68 MORRISSON'S ROAD, WATERFORD",Waterford,,"€70,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.2582144,-7.1233939
